"Municipal","County","State","Region","Five_Year_Range","Total_Population","Margin_Error_Total_Population","Male_Pct","Margin_Error_Male","Female_Pct","Margin_Error_Female","Age_under_5_Pct","Margin_Error_under_5_Pct","Age_5_9_Pct","Margin_Error_5_9_Pct","Age_10_14_Pct","Margin_Error_10_14_Pct","Age_15_19_Pct","Margin_Error_15_19_Pct","Age_20_24_Pct","Margin_Error_20_24_Pct","Age_25_34_Pct","Margin_Error_25_34_Pct","Age_35_44_Pct","Margin_Error_35_44_Pct","Age_45_54_Pct","Margin_Error_45_54_Pct","Age_55_59_Pct","Margin_Error_55_59_Pct","Age_60_64_Pct","Margin_Error_60_64_Pct","Age_65_74_Pct","Margin_Error_65_74_Pct","Age_75_84_Pct","Margin_Error_75_84_Pct","Age_over_85_Pct","Margin_Error_85._Pct","White_Pct","Margin_Error_White_Pct","Black_Pct","Margin_Error_Black_Pct","American_Indian_and_Alaska_Native_Pct","Margin_Error_American_Indian_and_Alaska_Native_Pct","Asian_Pct","Margin_Error_Asian_Pct","Hawaiian_and_Other_Pacific_Islander_Pct","Margin_Error_Hawaiian_and_Other_Pacific_Islander_Pct","Others_Pct","Margin_Error_Others_Pct","Hispanic_Pct","Margin_Error_Hispanic_Pct","Not_Hispanic_Pct","Margin_Error_Not_Hispanic_Pct","Age_under_20_Pct_plot","Age_20_34_Pct_plot","Age_35_54_Pct_plot","Age_55_64_Pct_plot","Age_65_74_Pct_plot","Age_over_75_Pct_plot"
"Stoughton","Norfolk County","MA","Stoughton","2008-2012",27249,"32",47,"1.6",53,"1.6",6.5,"0.9",4.5,0.9,5.2,0.7,5.6,1.1,5.8,1,9.4,"1.4",16,"1.6",16.9,"1.6",6.6,1,7.1,1.1,8.7,"0.9",5.2,0.8,2.7,0.6,86.3,2.1,11.1,1.9,0.6,0.4,2.4,1,0.1,0.1,1.3,0.6,1.7,"0.8",98.3,"0.8",21.8,15.2,32.9,13.7,8.7,7.9
"Stow","Middlesex County","MA","Stow","2005-2009",6364,"34",49.2,"3.4",50.8,"3.4",7.1,"2.4",8.4,2,8.1,2.3,6,2,4.1,1.8,5.4,"2.1",21.2,"2.7",15.6,"2.8",8.4,2.2,7.1,2.3,6.2,"1.5",2.1,1.1,0.5,0.4,97.9,1.2,0.8,0.9,0.3,0.5,2.5,1.8,0,0.6,0.4,0.5,1.4,"1.2",98.6,"1.2",29.6,9.5,36.8,15.5,6.2,2.6
"Stow","Middlesex County","MA","Stow","2006-2010",6395,"18",50,"2.8",50,"2.8",6.8,"2.6",9.2,2.1,6.8,2.2,4.9,1.7,3.6,1.2,5.7,"2.8",21.7,"2.4",14.5,"2.8",9.9,2.3,5.8,1.7,7.4,"1.6",3.1,1.4,0.6,0.5,97.4,1.5,0.8,0.8,0,0.6,3.6,2.5,0,0.6,0.4,0.6,1.5,"1.4",98.5,"1.4",27.7,9.3,36.2,15.7,7.4,3.7
"Stow","Middlesex County","MA","Stow","2007-2011",6488,"21",49.5,"2.8",50.5,"2.8",5.9,"2.2",9.2,1.9,7.4,2.2,4.3,1.8,3.6,1.3,5.7,"2.7",19.6,"1.8",14.8,"2.7",10,2.1,6.9,1.9,7.5,"1.6",3.6,1.1,1.3,0.9,96.2,1.9,0.8,0.8,0.2,0.3,4.9,2.2,0,0.6,0.3,0.4,3.2,"2.1",96.8,"2.1",26.8,9.3,34.4,16.9,7.5,4.9
"Stow","Middlesex County","MA","Stow","2008-2012",6618,"31",49.3,"2.8",50.7,"2.8",6.4,"2.5",11.2,2.5,7.7,2,3.5,1.4,2.9,1.3,5.8,"2.5",17.8,"1.8",16.7,"2.9",7.9,2.1,6.8,1.9,7.9,"1.7",4,1.3,1.4,1,96.4,1.8,1,1.1,0.2,0.3,4.7,2.6,0,0.5,0.3,0.4,3.9,"2.2",96.1,"2.2",28.8,8.7,34.5,14.7,7.9,5.4
"Sturbridge","Worcester County","MA","Sturbridge","2005-2009",8826,"45",46.8,"2.3",53.2,"2.3",6.4,"1.7",7,1.7,5.9,1.3,7.5,1.7,5.4,2,10.9,"2.8",15.5,"1.9",16.2,"2.3",7.7,1.8,3.8,1.5,8.7,"1.8",4.7,1.5,0.3,0.3,96,2.4,0.6,1,1.1,1.2,3.9,2.3,0,0.4,0.1,0.2,3,"2.3",97,"2.3",26.8,16.3,31.7,11.5,8.7,5
"Sturbridge","Worcester County","MA","Sturbridge","2006-2010",9037,"24",46.9,"2.2",53.1,"2.2",5.4,"1.5",7,1.7,7.6,1.5,6.7,1.9,4.7,1.7,10.4,"3.1",16.1,"1.9",15.2,"2.8",7.7,2,4.9,1.6,8.3,"1.8",5.7,1.3,0.3,0.3,97.4,1.9,0.7,0.9,1,1.1,2.6,2,0,0.4,0.1,0.2,3.7,"2.5",96.3,"2.5",26.7,15.1,31.3,12.6,8.3,6
"Sturbridge","Worcester County","MA","Sturbridge","2007-2011",9133,"19",46.5,"2.3",53.5,"2.3",5.9,"1.6",6.4,1.6,7.1,1.5,6.9,1.6,5.5,1.5,9.6,"2.8",16.5,"2.2",14.7,"2.6",7.8,1.9,5.7,1.6,8.1,"1.8",4.8,1.4,1,0.6,97.3,1.8,0.8,0.9,0.9,1,2.3,1.8,0,0.4,0.3,0.3,4.2,"2.8",95.8,"2.8",26.3,15.1,31.2,13.5,8.1,5.8
"Sturbridge","Worcester County","MA","Sturbridge","2008-2012",9230,"22",48.2,"2.6",51.8,"2.6",6.2,"1.4",6.7,1.8,8.3,1.6,7.1,1.7,4.2,1.7,7.9,"3.1",15.4,"2",14.3,"2.5",8.5,2.5,5.9,1.4,8.6,"2.4",5.5,1.4,1.4,0.6,97,2,0.9,1.1,1.5,1.4,1.8,1.7,0,0.4,0.2,0.3,4,"2.7",96,"2.7",28.3,12.1,29.7,14.4,8.6,6.9
"Sudbury","Middlesex County","MA","Sudbury","2005-2009",17244,"28",47.4,"1.5",52.6,"1.5",6.1,"1",9.8,1.2,10.5,1.2,8,1.3,3.6,0.7,3.6,"0.8",16.5,"1.2",19.4,"1.6",6.8,1.1,4,0.9,4.4,"1",5.5,1,1.8,0.9,92.4,1.2,0.9,0.6,0.1,0.1,6.9,1.3,0,0.2,1.1,0.8,1,"0.7",99,"0.7",34.4,7.2,35.9,10.8,4.4,7.3
"Sudbury","Middlesex County","MA","Sudbury","2006-2010",17308,"26",48,"1.7",52,"1.7",5.1,"1",10.3,1,10,1.1,8.1,1.1,3.3,0.7,3.4,"1",16,"1.2",19.8,"1.6",6.6,1,5.4,1.2,5,"0.9",5.1,0.8,1.8,0.7,92.2,1.7,0.8,0.7,0.1,0.1,7.4,1.5,0,0.2,1.1,0.7,1.5,"0.8",98.5,"0.8",33.5,6.7,35.8,12,5,6.9
"Sudbury","Middlesex County","MA","Sudbury","2007-2011",17482,"23",48.8,"1.7",51.2,"1.7",5.8,"1.2",10.8,1.5,9.5,1.3,8.1,1.2,2.9,0.6,3.3,"1.1",15.2,"1",20.2,"1.6",6.2,1.1,5.7,1.2,5.9,"0.9",5,1.1,1.3,0.5,92.4,1.7,0.8,0.7,0.1,0.1,7.8,1.4,0,0.2,1.1,0.8,1.8,"0.9",98.2,"0.9",34.2,6.2,35.4,11.9,5.9,6.3
"Sudbury","Middlesex County","MA","Sudbury","2008-2012",17712,"21",49.2,"1.9",50.8,"1.9",6.2,"1.3",10.6,1.5,8.9,1.1,7.8,1.1,3,0.6,4.1,"1.2",14,"1.2",20,"1.5",6.8,1.1,6.1,1,6.3,"0.9",4.9,1,1.5,0.5,91,2.3,1,0.7,0,0.2,9.7,2.4,0,0.2,1.2,0.9,2.1,"1.1",97.9,"1.1",33.5,7.1,34,12.9,6.3,6.4
NA,"Suffolk County","MA","Suffolk County","2005-2009",730630,"*****",48.3,"0.1",51.7,"0.1",6,"*****",4.6,0.1,4.8,0.1,7.5,0.3,8.5,0.3,23.4,"0.1",14,"0.1",11.7,"0.1",4.9,0.1,3.9,0.1,5.3,"0.1",3.7,0.1,1.7,0.1,62.6,0.4,23.7,0.3,0.8,0.1,7.7,0.1,0.1,0.1,9.1,0.4,17.8,"*****",82.2,"*****",22.9,31.9,25.7,8.8,5.3,5.4
NA,"Suffolk County","MA","Suffolk County","2006-2010",704460,"*****",48.2,"0.1",51.8,"0.1",5.5,"0.1",4.5,0.1,4.7,0.1,8.2,0.2,12.4,0.2,20,"0.1",13.3,"0.1",11.7,"0.1",4.9,0.1,4.1,0.1,5.3,"0.1",3.5,0.1,1.6,0.1,60.3,0.4,26,0.3,0.9,0.1,8.8,0.1,0.1,0.1,9,0.4,19.1,"*****",80.9,"*****",22.9,32.4,25,9,5.3,5.1
NA,"Suffolk County","MA","Suffolk County","2007-2011",713089,"*****",48.2,"0.1",51.8,"0.1",5.5,"0.1",4.5,0.1,4.6,0.1,8,0.1,12.6,0.1,20.2,"0.1",13.1,"0.1",11.7,"0.1",5,0.1,4.2,0.1,5.4,"0.1",3.5,0.1,1.6,0.1,60.5,0.4,26.3,0.3,0.9,0.1,8.9,0.1,0.1,0.1,8.7,0.4,19.5,"*****",80.5,"*****",22.6,32.8,24.8,9.2,5.4,5.1
NA,"Suffolk County","MA","Suffolk County","2008-2012",724502,"*****",48.2,"0.1",51.8,"0.1",5.6,"0.1",4.6,0.2,4.5,0.2,7.6,0.1,12.7,0.1,20.5,"0.1",12.9,"0.1",11.7,"0.1",5.1,0.1,4.2,0.1,5.5,"0.1",3.4,0.1,1.6,0.1,61.2,0.4,26.9,0.4,0.9,0.1,9,0.1,0.2,0.1,8.1,0.3,19.9,"*****",80.1,"*****",22.3,33.2,24.6,9.3,5.5,5
"Sunderland","Franklin County","MA","Sunderland","2005-2009",3779,"17",49.6,"5",50.4,"5",3.5,"1.9",5.1,2.5,4.1,1.9,8.1,3.1,18.2,6.1,17.7,"4.8",9.4,"3.3",16.6,"3.7",3.7,1.6,0.8,0.8,3.7,"1.9",5.2,2.1,3.9,2.7,92.1,3.5,1,1.4,0.8,0.7,5.7,3,0,1,2.2,1.7,3.5,"2.1",96.5,"2.1",20.8,35.9,26,4.5,3.7,9.1
"Sunderland","Franklin County","MA","Sunderland","2006-2010",3712,"23",52.2,"4.4",47.8,"4.4",3,"1.5",5,2.2,5.2,2.2,7.6,2.6,14.9,3.4,20.4,"4.2",7.8,"3",14.5,"2.5",5.3,1.9,3.6,2.1,4,"2.2",5.9,1.8,2.8,2,91.5,3.4,0.5,0.8,1.4,1.1,5.3,3,0,1,3.4,2.1,4.6,"2.4",95.4,"2.4",20.8,35.3,22.3,8.9,4,8.7
"Sunderland","Franklin County","MA","Sunderland","2007-2011",3696,"20",50.6,"4.2",49.4,"4.2",2.7,"1.7",4,2.4,5,2.3,6.1,2.3,18.5,5.2,19,"4.3",7.5,"3.2",15.5,"3",5.5,2.3,4,2.4,4.3,"2.1",4.8,1.7,3.1,1.7,89.7,3.7,0.9,0.9,1.6,1.4,7.7,3.3,0,1,2.3,2,4,"2.2",96,"2.2",17.8,37.5,23,9.5,4.3,7.9
"Sunderland","Franklin County","MA","Sunderland","2008-2012",3690,"26",51.1,"4.4",48.9,"4.4",3.7,"2",3.1,1.4,5.4,2.2,5.2,2.1,22.7,5.6,17.4,"4",7.2,"2.9",12.8,"2.9",6.6,2.7,5.1,2.6,3.8,"2.5",4.2,1.6,2.7,1.9,90.7,3.5,0.8,0.9,2.3,1.6,6.4,3.2,0,0.9,1.7,1.5,4.3,"2.5",95.7,"2.5",17.4,40.1,20,11.7,3.8,6.9
"Sutton","Worcester County","MA","Sutton","2005-2009",9124,"16",49.9,"2.6",50.1,"2.6",7.1,"2",8.1,1.8,8.8,2,5.4,1.5,4.1,1.3,7.5,"2.7",20.2,"2.8",17.9,"2.3",6.1,1.8,6.1,1.8,6.2,"2.2",1.2,0.7,1.1,0.6,98.9,0.9,0.5,0.6,0,0.4,0.6,0.7,0,0.4,0,0.4,1.7,"1.5",98.3,"1.5",29.4,11.6,38.1,12.2,6.2,2.3
"Sutton","Worcester County","MA","Sutton","2006-2010",8869,"17",48.4,"2.2",51.6,"2.2",5.4,"1.7",9.6,2,8,1.8,6.4,1.8,4.3,1.4,5.2,"1.8",20.6,"2.1",19.3,"2.3",5.6,1.4,6.4,1.7,7,"1.8",1.2,0.7,1.1,0.7,99.1,0.8,0.2,0.3,0,0.4,0.7,0.8,0,0.4,0,0.4,0.8,"0.8",99.2,"0.8",29.4,9.5,39.9,12,7,2.3
"Sutton","Worcester County","MA","Sutton","2007-2011",8908,"25",48.1,"2.2",51.9,"2.2",4.3,"1.4",8.7,2,7.4,1.8,7.7,2.1,4.6,1.3,4.2,"1.7",18.5,"1.9",16.8,"2.4",7.3,1.8,8.8,2.3,7.6,"1.9",1.9,1,2.1,1.7,99.2,0.8,0.2,0.3,0,0.4,0.7,0.7,0,0.4,0,0.4,0.9,"1.1",99.1,"1.1",28.1,8.8,35.3,16.1,7.6,4
"Sutton","Worcester County","MA","Sutton","2008-2012",8964,"23",48.2,"2",51.8,"2",4.6,"1.8",8.9,1.7,7.5,1.6,9.4,2.8,3.6,1.2,4.3,"1.4",17.2,"1.8",18.4,"2.9",5.5,1.5,8.2,2,9.2,"2.2",2.2,1.2,0.9,0.9,99.4,0.6,0.1,0.2,0,0.4,0.5,0.6,0,0.4,0,0.4,0.5,"0.9",99.5,"0.9",30.4,7.9,35.6,13.7,9.2,3.1
"Swampscott","Essex County","MA","Swampscott","2005-2009",13997,"21",45.2,"1.9",54.8,"1.9",3.8,"1.2",6.2,1.5,7.7,1.7,6.3,1.5,4.5,1,7.1,"1.7",15.5,"1.8",17.2,"2.5",8.2,1.7,5.9,1.6,5.8,"1.1",6.9,1.3,4.8,1.4,95.4,2.4,1.1,0.9,0.4,0.6,1.9,1.4,0,0.3,1.7,1.3,1.6,"1",98.4,"1",24,11.6,32.7,14.1,5.8,11.7
"Swampscott","Essex County","MA","Swampscott","2006-2010",13819,"22",43.8,"1.9",56.2,"1.9",3.5,"1.1",5.5,1.4,8.6,1.9,5.7,1.3,4.2,1.3,9.2,"2",13.6,"1.6",17.6,"1.9",8.7,1.6,5.3,1.3,6.4,"1.5",7,1.4,4.7,1.3,95.6,2,1.5,0.9,0.4,0.6,1.4,0.9,0,0.3,1.6,1.1,1.7,"1.1",98.3,"1.1",23.3,13.4,31.2,14,6.4,11.7
"Swampscott","Essex County","MA","Swampscott","2007-2011",13826,"25",45.3,"2",54.7,"2",4.5,"1.3",4.7,1.4,9.7,2.1,6.5,1.7,3.5,1.1,9.6,"2.2",13.2,"2",17.9,"2",8.2,1.5,5.7,1.2,6.2,"1.3",7,1.3,3.3,1.1,95.9,1.7,2.2,1.1,0.1,0.2,1,0.6,0,0.3,1.5,1,3.5,"2.2",96.5,"2.2",25.4,13.1,31.1,13.9,6.2,10.3
"Swampscott","Essex County","MA","Swampscott","2008-2012",13823,"39",45.9,"2",54.1,"2",5.8,"1.5",5.5,1.2,8.1,1.9,4.6,1.6,3.7,1.1,9.8,"2.1",13.7,"2.1",16.6,"2.2",7.7,1.3,7.3,1.6,6.7,"1.4",7.1,1.4,3.3,1.3,95.6,1.7,2,1.4,0.2,0.3,1.8,1,0,0.3,1.3,1.1,4.4,"2.2",95.6,"2.2",24,13.5,30.3,15,6.7,10.4
"Swansea","Bristol County","MA","Swansea","2005-2009",16084,"25",50.8,"2.1",49.2,"2.1",3.8,"1",4.5,1.1,6.7,1.5,5.5,1.3,7,1.3,10.3,"1.9",15.7,"1.6",16.3,"2.1",8.1,1.5,7.8,1.5,6.1,"1",6,1.2,2.2,0.8,99.1,0.7,0.4,0.5,0.9,0.9,0.8,0.7,0.1,0.2,1.5,1.3,0.8,"0.7",99.2,"0.7",20.5,17.3,32,15.9,6.1,8.2
"Swansea","Bristol County","MA","Swansea","2006-2010",15900,"20",51.1,"1.6",48.9,"1.6",3.5,"1",4.4,1.1,6.3,1.2,5.9,1.3,6,1.3,9.3,"1.6",15.7,"1.7",16,"1.8",7.9,1.3,8.8,1.5,7.3,"1.2",6,1.3,2.9,0.8,98.2,1.2,0.8,0.6,1,1.1,1.2,1,0.1,0.2,2,1.6,1.2,"0.9",98.8,"0.9",20.1,15.3,31.7,16.7,7.3,8.9
"Swansea","Bristol County","MA","Swansea","2007-2011",15886,"19",49.7,"1.7",50.3,"1.7",3,"1.1",5,1.1,6,1.4,5.8,1.2,5.7,1.3,8.3,"1.5",16.1,"1.8",16.5,"2.1",8.2,1.2,7.8,1.5,8.2,"1.6",6.1,1.3,3.1,0.8,98.5,1.1,0.5,0.5,1,0.7,1.4,1.1,0.2,0.2,1.2,1.1,1,"0.8",99,"0.8",19.8,14,32.6,16,8.2,9.2
"Swansea","Bristol County","MA","Swansea","2008-2012",15911,"30",48.3,"1.6",51.7,"1.6",3,"1",5.5,1.4,6,1.3,5.4,1.5,5.4,1.4,9.9,"2.1",15.7,"1.5",17.1,"1.8",7.1,1.3,7.4,1.5,8.9,"1.5",5.9,1.3,2.8,0.9,98.2,0.9,0.6,0.4,1.1,0.8,1.2,0.8,0.1,0.2,1.3,0.9,1,"0.8",99,"0.8",19.9,15.3,32.8,14.5,8.9,8.7
"Taunton","Bristol County","MA","Taunton","2005-2009",55718,"28",48.1,"1.1",51.9,"1.1",6.5,"0.7",6.2,0.7,6.7,0.6,6.3,1,5.8,0.8,14.5,"1.3",15.5,"1.1",15,"0.9",5.7,0.7,4.6,0.6,6.6,"0.6",4.7,0.7,1.8,0.4,90.2,1.5,6.2,1.2,1.1,0.4,1.1,0.5,0,0.1,3.1,1,4.9,"1",95.1,"1",25.7,20.3,30.5,10.3,6.6,6.5
"Taunton","Bristol County","MA","Taunton","2006-2010",55954,"28",48.4,"1.3",51.6,"1.3",5.9,"0.8",6.4,0.7,6.6,0.6,6,0.8,6.2,0.8,14.7,"1.1",14.8,"1",15.8,"1",5.4,0.7,5.3,0.6,6.7,"0.7",4.4,0.6,1.7,0.4,89.1,1.8,7.3,1.4,1.2,0.4,1.2,0.6,0,0.1,2.9,1,5.5,"1.2",94.5,"1.2",24.9,20.9,30.6,10.7,6.7,6.1
"Taunton","Bristol County","MA","Taunton","2007-2011",55930,"44",48.3,"1.2",51.7,"1.2",5.8,"0.7",6.6,0.8,6.4,0.6,6.7,0.8,6.1,0.8,13.5,"1.2",14.6,"0.9",15.7,"0.9",5.7,0.6,5.7,0.6,7,"0.7",4.4,0.6,1.8,0.4,90,1.6,6.9,1.3,1.2,0.3,1.1,0.5,0.1,0.1,3.1,1,6.7,"1.4",93.3,"1.4",25.5,19.6,30.3,11.4,7,6.2
"Taunton","Bristol County","MA","Taunton","2008-2012",55951,"36",48,"1",52,"1",5.9,"0.7",5.7,0.5,5.9,0.6,6.7,0.7,6.5,0.7,13.1,"1.4",14.2,"0.9",16.1,"1",6,0.5,6.4,0.7,7.3,"0.6",4.2,0.6,2.2,0.4,90.7,1.5,6.2,1.1,0.7,0.3,1,0.4,0.1,0.1,3.2,1.2,6.3,"1.3",93.7,"1.3",24.2,19.6,30.3,12.4,7.3,6.4
"Templeton","Worcester County","MA","Templeton","2005-2009",7888,"22",47.8,"2.9",52.2,"2.9",4.7,"1.4",5.6,1.4,9,2.4,8.5,2.4,4.5,1.9,9.2,"2.9",18.2,"3.2",16.4,"2.8",5.1,2.1,4.1,1.5,5.9,"1.6",6.7,3,2,3.2,98.3,1.9,1.4,1.1,0.4,0.6,1.3,1.4,0,0.5,0.2,0.4,1.8,"1.7",98.2,"1.7",27.8,13.7,34.6,9.2,5.9,8.7
"Templeton","Worcester County","MA","Templeton","2006-2010",7801,"20",47.7,"3.1",52.3,"3.1",5,"1.8",5.6,1.7,8.7,2,8.2,2.1,5.1,1.9,9.4,"3.3",18.2,"3.1",16.1,"2.9",5.5,2.5,5,1.7,6.2,"1.9",5.7,2.9,1.4,2.2,98.6,1.7,1.1,1.1,0.5,0.8,1.5,1.8,0,0.5,0.3,0.5,1.7,"1.5",98.3,"1.5",27.5,14.5,34.3,10.5,6.2,7.1
"Templeton","Worcester County","MA","Templeton","2007-2011",7896,"19",49.2,"3.1",50.8,"3.1",4.5,"1.7",5.4,1.5,7.8,2.2,8.8,2.6,5.2,2,9.2,"3.4",18.6,"3.2",16,"2.6",5.5,2.6,6.2,1.9,8.7,"2.2",3.3,2.2,0.7,0.9,98.7,1.3,1.2,1.1,0.6,0.8,1.1,1.3,0,0.5,0.4,0.5,0.9,"0.8",99.1,"0.8",26.5,14.4,34.6,11.7,8.7,4
"Templeton","Worcester County","MA","Templeton","2008-2012",7965,"17",46.7,"4",53.3,"4",5.8,"2.2",6.4,1.7,7.9,2.5,7.9,2.4,4.3,1.7,9.9,"2.9",16.7,"3.2",16.6,"2.9",4.9,1.9,7,2.3,8.9,"1.8",2.7,1.7,0.9,0.7,98.9,1.1,1.2,1,0.9,1,1,1.2,0,0.4,0.5,0.7,1,"1.1",99,"1.1",28,14.2,33.3,11.9,8.9,3.6
"Tewksbury","Middlesex County","MA","Tewksbury","2005-2009",29030,"23",46.1,"2",53.9,"2",5.1,"0.9",5.7,0.8,7.2,1.1,6.9,1.1,5.3,0.9,9.8,"1.2",15.8,"1.3",16.3,"1.6",7.5,1,4.9,0.7,7.1,"0.7",5.1,0.9,3.3,2.3,94.8,1.5,0.4,0.3,0.4,0.2,3.7,1.3,0.1,0.1,1.2,0.9,2.3,"1",97.7,"1",24.9,15.1,32.1,12.4,7.1,8.4
"Tewksbury","Middlesex County","MA","Tewksbury","2006-2010",28619,"23",47.1,"1.6",52.9,"1.6",5.6,"0.9",6.4,0.8,6.8,0.8,6.4,1,4.7,0.8,9.8,"1.2",15.8,"1.1",16.7,"1.3",7,1,5.1,0.8,6.8,"0.9",6,0.8,3.1,1.5,93.4,1.7,1.5,1.1,0.4,0.3,4.1,1.4,0.1,0.1,1.2,1,2.7,"1.2",97.3,"1.2",25.2,14.5,32.5,12.1,6.8,9.1
"Tewksbury","Middlesex County","MA","Tewksbury","2007-2011",28778,"103",47.9,"1.4",52.1,"1.4",5.4,"1",5.8,0.9,7,0.8,6.4,1,4.9,0.8,10.9,"1.6",14.9,"1.3",17.5,"1.1",7.6,1,5.2,0.7,6.3,"0.9",5.4,0.8,2.6,0.6,94.1,1.7,1.6,1.2,0.6,0.4,4.1,1.4,0,0.1,0.4,0.3,1.7,"0.7",98.3,"0.7",24.6,15.8,32.4,12.8,6.3,8
"Tewksbury","Middlesex County","MA","Tewksbury","2008-2012",29109,"35",47.9,"1.4",52.1,"1.4",5.3,"0.9",5.6,0.8,6.6,0.8,5.7,1,5.4,0.7,12.2,"1.7",13.9,"1.2",16.8,"1.4",7.9,1.1,6,0.9,6.9,"0.9",5.2,0.8,2.5,0.7,94.6,1.7,2.2,1.7,0.5,0.3,3.3,1.3,0,0.1,0.6,0.3,2.2,"0.8",97.8,"0.8",23.2,17.6,30.7,13.9,6.9,7.7
"Tisbury","Dukes County","MA","Tisbury","2005-2009",3884,"14",48.1,"5.1",51.9,"5.1",2.8,"2.9",1.3,1,6.8,3.1,4.8,2.3,12.5,6.7,8.7,"3",9.9,"4.2",23.5,"5",9.6,4.3,6.2,2.9,6.4,"3.1",5.5,2.4,2,1.6,86.4,13.4,1.2,1.3,1.7,1.3,0,1,0,1,11,13.8,0.7,"1.3",99.3,"1.3",15.7,21.2,33.4,15.8,6.4,7.5
"Tisbury","Dukes County","MA","Tisbury","2006-2010",3886,"26",47.8,"5.8",52.2,"5.8",3.8,"3.7",3.7,3.5,7.1,3.4,4.8,2.9,14.1,7.2,9.7,"3.8",10.2,"3.6",19.7,"6",9.1,3.1,5.2,2.7,6.2,"2.5",5,2.3,1.4,1.2,85.6,15.1,2,2,1.6,1.7,0,1,0,1,11.5,15.9,0.4,"0.8",99.6,"0.8",19.4,23.8,29.9,14.3,6.2,6.4
"Tisbury","Dukes County","MA","Tisbury","2007-2011",3914,"18",46.6,"5",53.4,"5",5.9,"3.1",3.7,3.4,6.6,3.1,5.5,3,3.9,2.8,9.9,"5.2",10,"5.2",21.5,"4.9",11.3,3.9,7.9,3.8,5.8,"2.6",6.4,2.6,1.7,1.2,97.3,2.6,1.5,1.9,1.3,2,0,1,0,1,1,1.7,0,"1",100,"1",21.7,13.8,31.5,19.2,5.8,8.1
