"","Municipal","County","State","Region","Five.year.average","Population","Never_Married","Now_Married","Separated","Widowed","Divorced","Never_Married_Pct","Now_Married_Pct","Separated_Pct","Widowed_Pct","Divorced_Pct","Year"
"986","Washington","Berkshire","MA","N/A","2007-2011",530,131,310,2,22,65,24.7169811320755,58.4905660377358,0.377358490566038,4.15094339622642,12.2641509433962,"2011"
"987","Washington","Berkshire","MA","N/A","2008-2012",476,115,280,1,22,58,24.1596638655462,58.8235294117647,0.210084033613445,4.6218487394958,12.1848739495798,"2012"
"988","Watertown","Middlesex","MA","N/A","2006-2010",27777,10455,13142,245,1467,2468,37.639053893509,47.312524750693,0.882024696691507,5.28134787774058,8.88504878136588,"2010"
"989","Watertown","Middlesex","MA","N/A","2007-2011",28040,11116,12929,226,1333,2436,39.6433666191155,46.1091298145506,0.805991440798859,4.75392296718973,8.68758915834522,"2011"
"990","Watertown","Middlesex","MA","N/A","2008-2012",28065,10857,12932,300,1444,2532,38.6851950828434,46.0787457687511,1.06894708711919,5.14519864600036,9.02191341528594,"2012"
"991","Wayland","Middlesex","MA","N/A","2006-2010",9930,1884,6985,83,431,547,18.9728096676737,70.3423967774421,0.835850956696878,4.34038267875126,5.50855991943605,"2010"
"992","Wayland","Middlesex","MA","N/A","2007-2011",10183,1928,7035,113,542,565,18.9335166453894,69.0857311204949,1.10969262496317,5.32259648433664,5.54846312481587,"2011"
"993","Wayland","Middlesex","MA","N/A","2008-2012",10255,1979,6911,121,586,658,19.297903461726,67.3915163334959,1.17991223793272,5.71428571428571,6.41638225255973,"2012"
"994","Webster","Worcester","MA","N/A","2006-2010",13864,4034,6410,271,1246,1903,29.0969417195615,46.2348528563185,1.95470282746682,8.98730525100981,13.7261973456434,"2010"
"995","Webster","Worcester","MA","N/A","2007-2011",13843,4192,6159,251,1245,1996,30.2824532254569,44.4918009102073,1.81319078234487,8.99371523513689,14.418839846854,"2011"
"996","Webster","Worcester","MA","N/A","2008-2012",13951,4296,6256,251,1183,1965,30.7934915059852,44.8426636083435,1.79915418249588,8.47967887606623,14.0850118271092,"2012"
"997","Wellesley","Norfolk","MA","N/A","2006-2010",21880,8244,11227,180,961,1268,37.6782449725777,51.3117001828154,0.822669104204753,4.39213893967093,5.79524680073126,"2010"
"998","Wellesley","Norfolk","MA","N/A","2007-2011",21955,8062,11353,167,990,1383,36.7205647916192,51.710316556593,0.760646777499431,4.50922341152357,6.29924846276475,"2011"
"999","Wellesley","Norfolk","MA","N/A","2008-2012",22101,7829,12058,170,908,1136,35.4237364825121,54.5586172571377,0.76919596398353,4.10841138410027,5.14003891226641,"2012"
"1000","Wellfleet","Barnstable","MA","N/A","2006-2010",2768,677,1514,23,167,387,24.4580924855491,54.6965317919075,0.830924855491329,6.03323699421965,13.9812138728324,"2010"
"1001","Wellfleet","Barnstable","MA","N/A","2007-2011",2631,593,1282,38,237,481,22.5389585708856,48.7267198783732,1.44431774990498,9.00798175598632,18.2820220448499,"2011"
"1002","Wellfleet","Barnstable","MA","N/A","2008-2012",2832,644,1488,33,216,451,22.7401129943503,52.5423728813559,1.16525423728814,7.6271186440678,15.9251412429379,"2012"
"1003","Wendell","Franklin","MA","N/A","2006-2010",861,290,410,5,6,150,33.6817653890825,47.6190476190476,0.580720092915215,0.696864111498258,17.4216027874564,"2010"
"1004","Wendell","Franklin","MA","N/A","2007-2011",961,364,434,3,7,153,37.8772112382934,45.1612903225806,0.312174817898023,0.72840790842872,15.9209157127992,"2011"
"1005","Wendell","Franklin","MA","N/A","2008-2012",932,357,394,6,8,167,38.3047210300429,42.274678111588,0.643776824034335,0.858369098712446,17.9184549356223,"2012"
"1006","Wenham","Essex","MA","N/A","2006-2010",4035,1758,1809,21,149,298,43.5687732342007,44.8327137546468,0.520446096654275,3.69268897149938,7.38537794299876,"2010"
"1007","Wenham","Essex","MA","N/A","2007-2011",4136,1935,1740,16,160,285,46.784332688588,42.0696324951644,0.386847195357834,3.86847195357834,6.89071566731141,"2011"
"1008","Wenham","Essex","MA","N/A","2008-2012",4251,2048,1758,14,138,293,48.1768995530463,41.3549752999294,0.329334274288403,3.24629498941426,6.89249588332157,"2012"
"1009","West Boylston","Worcester","MA","N/A","2006-2010",6808,2699,3031,148,372,558,39.644535840188,44.521151586369,2.17391304347826,5.4641598119859,8.19623971797885,"2010"
"1010","West Boylston","Worcester","MA","N/A","2007-2011",6681,2670,2786,183,424,618,39.964077233947,41.7003442598413,2.73911091154019,6.34635533602754,9.25011225864391,"2011"
"1011","West Boylston","Worcester","MA","N/A","2008-2012",6698,2571,2888,226,454,559,38.3845924156465,43.1173484622275,3.3741415347865,6.77814272917289,8.34577485816662,"2012"
"1012","West Bridgewater","Plymouth","MA","N/A","2006-2010",5632,1446,3049,59,469,609,25.6747159090909,54.1370738636364,1.04758522727273,8.32741477272727,10.8132102272727,"2010"
"1013","West Bridgewater","Plymouth","MA","N/A","2007-2011",5591,1506,2961,43,439,642,26.9361473797174,52.9601144696834,0.769093185476659,7.85190484707566,11.4827401180469,"2011"
"1014","West Bridgewater","Plymouth","MA","N/A","2008-2012",5625,1690,2771,46,473,645,30.0444444444444,49.2622222222222,0.817777777777778,8.40888888888889,11.4666666666667,"2012"
"1015","West Brookfield","Worcester","MA","N/A","2006-2010",3133,693,1649,72,309,410,22.1193744015321,52.6332588573252,2.2981168209384,9.86275135652729,13.086498563677,"2010"
"1016","West Brookfield","Worcester","MA","N/A","2007-2011",3102,677,1782,49,345,249,21.8246292714378,57.4468085106383,1.57962604771115,11.1218568665377,8.02707930367505,"2011"
"1017","West Brookfield","Worcester","MA","N/A","2008-2012",3146,801,1768,46,259,272,25.46090273363,56.198347107438,1.46217418944692,8.2326764144946,8.64589955499046,"2012"
"1018","West Newbury","Essex","MA","N/A","2006-2010",3299,824,2178,15,113,169,24.9772658381328,66.0200060624432,0.45468323734465,3.42528038799636,5.12276447408306,"2010"
"1019","West Newbury","Essex","MA","N/A","2007-2011",3399,962,1998,65,112,262,28.3024418946749,58.7819947043248,1.9123271550456,3.29508679023242,7.70814945572227,"2011"
"1020","West Newbury","Essex","MA","N/A","2008-2012",3366,943,1963,74,122,264,28.0154486036839,58.3184789067142,2.19845513963161,3.62448009506833,7.84313725490196,"2012"
"1021","West Springfield","Hampden","MA","N/A","2006-2010",23296,7567,10963,630,1758,2378,32.4819711538462,47.059581043956,2.70432692307692,7.54635989010989,10.207760989011,"2010"
"1022","West Springfield","Hampden","MA","N/A","2007-2011",23292,7859,10597,599,1790,2447,33.7411986948308,45.4963077451485,2.57169843723167,7.68504207453203,10.5057530482569,"2011"
"1023","West Springfield","Hampden","MA","N/A","2008-2012",23554,7942,10758,592,1977,2285,33.7182644136877,45.6737709093997,2.51337352466672,8.3934788146387,9.7011123376072,"2012"
"1024","West Stockbridge","Berkshire","MA","N/A","2006-2010",1318,345,655,54,113,151,26.1760242792109,49.6965098634294,4.09711684370258,8.57359635811836,11.4567526555387,"2010"
"1025","West Stockbridge","Berkshire","MA","N/A","2007-2011",1380,410,641,69,119,141,29.7101449275362,46.4492753623188,5,8.6231884057971,10.2173913043478,"2011"
"1026","West Stockbridge","Berkshire","MA","N/A","2008-2012",1331,365,688,40,101,137,27.4229902329076,51.6904583020286,3.00525920360631,7.58827948910594,10.2930127723516,"2012"
"1027","West Tisbury","Dukes","MA","N/A","2006-2010",1915,589,973,35,63,255,30.757180156658,50.8093994778068,1.82767624020888,3.28981723237598,13.3159268929504,"2010"
"1028","West Tisbury","Dukes","MA","N/A","2007-2011",2025,602,1124,52,68,179,29.7283950617284,55.5061728395062,2.5679012345679,3.35802469135802,8.83950617283951,"2011"
"1029","West Tisbury","Dukes","MA","N/A","2008-2012",2077,592,1142,56,54,233,28.5026480500722,54.9831487722677,2.69619643716899,2.5999037072701,11.218103033221,"2012"
"1030","Westborough","Worcester","MA","N/A","2006-2010",14285,3792,8691,124,858,820,26.5453272663633,60.8400420021001,0.868043402170109,6.00630031501575,5.74028701435072,"2010"
"1031","Westborough","Worcester","MA","N/A","2007-2011",14407,3859,8723,141,922,762,26.7855903380301,60.5469563406677,0.97869091413896,6.39966682862497,5.28909557853821,"2011"
"1032","Westborough","Worcester","MA","N/A","2008-2012",14431,3526,8793,165,966,981,24.4335111911856,60.9313283902709,1.1433719076987,6.69392280507241,6.7978657057723,"2012"
"1033","Westfield","Hampden","MA","N/A","2006-2010",33502,11370,15760,894,2332,3146,33.9382723419497,47.0419676437228,2.66849740314011,6.9607784609874,9.39048415019999,"2010"
"1034","Westfield","Hampden","MA","N/A","2007-2011",34098,12344,15232,685,2566,3271,36.2015367470233,44.6712417150566,2.00891547891372,7.52536805677752,9.59293800222887,"2011"
"1035","Westfield","Hampden","MA","N/A","2008-2012",33995,12057,15344,790,2421,3383,35.4669804382997,45.1360494190322,2.32387115752317,7.12163553463745,9.95146345050743,"2012"
"1036","Westford","Middlesex","MA","N/A","2006-2010",16171,3008,11378,89,723,973,18.6011996784367,70.3605219219591,0.55036794261332,4.47096654504978,6.01694391194113,"2010"
"1037","Westford","Middlesex","MA","N/A","2007-2011",16414,3175,11460,120,682,977,19.34324357256,69.8184476666261,0.731083221640063,4.15498964298769,5.95223589618618,"2011"
"1038","Westford","Middlesex","MA","N/A","2008-2012",16813,3554,11456,169,623,1011,21.138404805805,68.1377505501695,1.00517456729911,3.70546600844585,6.0132040682805,"2012"
"1039","Westhampton","Hampshire","MA","N/A","2006-2010",1333,300,836,11,37,149,22.5056264066016,62.7156789197299,0.825206301575394,2.77569392348087,11.1777944486122,"2010"
"1040","Westhampton","Hampshire","MA","N/A","2007-2011",1340,265,854,9,38,174,19.7761194029851,63.7313432835821,0.671641791044776,2.83582089552239,12.9850746268657,"2011"
"1041","Westhampton","Hampshire","MA","N/A","2008-2012",1334,243,888,12,38,153,18.215892053973,66.5667166416792,0.899550224887556,2.84857571214393,11.4692653673163,"2012"
"1042","Westminster","Worcester","MA","N/A","2006-2010",5916,1641,3272,74,313,616,27.7383367139959,55.3076402974983,1.25084516565247,5.29073698444895,10.4124408384043,"2010"
"1043","Westminster","Worcester","MA","N/A","2007-2011",5937,1603,3241,69,312,712,27.0001684352367,54.5898601987536,1.1622031328954,5.25517938352703,11.9925888495873,"2011"
"1044","Westminster","Worcester","MA","N/A","2008-2012",6002,1644,3327,141,239,651,27.3908697100966,55.4315228257248,2.34921692769077,3.98200599800067,10.8463845384872,"2012"
"1045","Weston","Middlesex","MA","N/A","2006-2010",8486,2280,5325,31,481,369,26.8677822295546,62.7504124440255,0.365307565401838,5.66815932123498,4.34833843978317,"2010"
"1046","Weston","Middlesex","MA","N/A","2007-2011",8551,2246,5453,23,469,360,26.2659338089112,63.7703192609052,0.268974388960356,5.48473862706116,4.21003391416209,"2011"
"1047","Weston","Middlesex","MA","N/A","2008-2012",8876,2310,5659,19,506,382,26.0252365930599,63.7561964849031,0.214060387561965,5.70076611086075,4.30374042361424,"2012"
"1048","Westport","Bristol","MA","N/A","2006-2010",12810,2897,7534,220,1090,1069,22.6151444184231,58.8134270101483,1.71740827478532,8.50897736143638,8.34504293520687,"2010"
"1049","Westport","Bristol","MA","N/A","2007-2011",12916,2961,7695,210,961,1089,22.9250541963456,59.5772685041809,1.62589036853515,7.44038401982038,8.43140291111799,"2011"
"1050","Westport","Bristol","MA","N/A","2008-2012",13140,2854,7807,219,1104,1156,21.7199391171994,59.41400304414,1.66666666666667,8.40182648401827,8.79756468797565,"2012"
"1051","Westwood","Norfolk","MA","N/A","2006-2010",10981,2233,7153,99,990,506,20.3351243056188,65.1397869046535,0.901557235224479,9.01557235224479,4.60795920225845,"2010"
"1052","Westwood","Norfolk","MA","N/A","2007-2011",10972,2135,7318,60,915,544,19.4586219467736,66.6970470288006,0.546846518410499,8.33940940576012,4.9580751002552,"2011"
"1053","Westwood","Norfolk","MA","N/A","2008-2012",11063,2205,7131,134,998,595,19.9313025399982,64.4581035885384,1.21124468950556,9.02106119497424,5.37828798698364,"2012"
"1054","Weymouth","Norfolk","MA","N/A","2006-2010",44081,13900,22395,476,3087,4223,31.5328599623421,50.8042013565935,1.07983031237948,7.00301717293165,9.58009119575327,"2010"
"1055","Weymouth","Norfolk","MA","N/A","2007-2011",44210,13858,21740,514,3298,4800,31.3458493553495,49.174394933273,1.16263288848677,7.45985071250848,10.8572721103823,"2011"
"1056","Weymouth","Norfolk","MA","N/A","2008-2012",44623,14296,21518,502,3424,4883,32.037290186675,48.2217690428703,1.12498039127804,7.67317302736257,10.9427873518141,"2012"
"1057","Whately","Franklin","MA","N/A","2006-2010",1395,379,748,6,83,179,27.168458781362,53.6200716845878,0.43010752688172,5.94982078853047,12.831541218638,"2010"
"1058","Whately","Franklin","MA","N/A","2007-2011",1350,387,717,2,88,156,28.6666666666667,53.1111111111111,0.148148148148148,6.51851851851852,11.5555555555556,"2011"
"1059","Whately","Franklin","MA","N/A","2008-2012",1353,376,707,4,114,152,27.790096082779,52.2542498152254,0.295639320029564,8.42572062084257,11.2342941611234,"2012"
"1060","Whitman","Plymouth","MA","N/A","2006-2010",11465,3384,6358,178,605,940,29.5159180113389,55.455734845181,1.55255124291321,5.27692978630615,8.19886611426079,"2010"
"1061","Whitman","Plymouth","MA","N/A","2007-2011",11570,3446,6334,178,599,1013,29.7839239412273,54.7450302506482,1.53846153846154,5.1771823681936,8.75540190146932,"2011"
"1062","Whitman","Plymouth","MA","N/A","2008-2012",11588,3627,6209,153,644,955,31.2996202968588,53.58129099068,1.32033137728685,5.55747324818778,8.24128408698654,"2012"
"1063","Wilbraham","Hampden","MA","N/A","2006-2010",11535,2558,7151,46,863,917,22.1759861291721,61.9939315127872,0.398786302557434,7.48157780667534,7.94971824880798,"2010"
"1064","Wilbraham","Hampden","MA","N/A","2007-2011",11758,2601,7034,83,1007,1033,22.1211090321483,59.8230991665249,0.705902364347678,8.56438169756761,8.78550773941146,"2011"
"1065","Wilbraham","Hampden","MA","N/A","2008-2012",11863,2734,7041,61,1018,1009,23.046446935851,59.3526089522043,0.514203827025204,8.58130321166653,8.50543707325297,"2012"
"1066","Williamsburg","Hampshire","MA","N/A","2006-2010",2237,491,1337,38,124,247,21.9490388913724,59.767545820295,1.69870362092088,5.54313813142602,11.0415735359857,"2010"
"1067","Williamsburg","Hampshire","MA","N/A","2007-2011",2224,543,1226,52,164,239,24.4154676258993,55.1258992805755,2.33812949640288,7.37410071942446,10.7464028776978,"2011"
"1068","Williamsburg","Hampshire","MA","N/A","2008-2012",2288,530,1259,55,171,273,23.1643356643357,55.0262237762238,2.40384615384615,7.47377622377622,11.9318181818182,"2012"
"1069","Williamstown","Berkshire","MA","N/A","2006-2010",6802,2531,2926,45,657,643,37.2096442222876,43.0167597765363,0.661570126433402,9.65892384592767,9.45310202881505,"2010"
"1070","Williamstown","Berkshire","MA","N/A","2007-2011",6754,2563,2914,60,634,583,37.9478827361564,43.1448030796565,0.888362451880367,9.38702990820255,8.63192182410423,"2011"
"1071","Williamstown","Berkshire","MA","N/A","2008-2012",6863,2716,2800,33,650,664,39.5745300888824,40.7984846277138,0.480839283112342,9.47107678857642,9.67506921171499,"2012"
"1072","Wilmington","Middlesex","MA","N/A","2006-2010",17193,4204,11070,119,831,969,24.4518117838655,64.3866689931949,0.692142150875356,4.83336241493631,5.6360146571279,"2010"
"1073","Wilmington","Middlesex","MA","N/A","2007-2011",17537,4510,11067,139,881,940,25.7170553686491,63.1065746706962,0.792609910474996,5.02366425272281,5.36009579745681,"2011"
"1074","Wilmington","Middlesex","MA","N/A","2008-2012",17706,4648,10912,139,940,1067,26.2509883655258,61.6288263865356,0.785044617643737,5.30893482435333,6.02620580594149,"2012"
"1075","Winchendon","Worcester","MA","N/A","2006-2010",8047,2129,4645,130,418,725,26.4570647446253,57.7233751708711,1.61550888529887,5.19448241580713,9.00956878339754,"2010"
"1076","Winchendon","Worcester","MA","N/A","2007-2011",8321,2170,4646,180,481,844,26.0785963225574,55.8346352601851,2.16320153827665,5.78055522172816,10.1430116572527,"2011"
"1077","Winchendon","Worcester","MA","N/A","2008-2012",8371,2019,4820,153,560,819,24.1189822004539,57.5797395771115,1.82773862143113,6.68976227451917,9.78377732648429,"2012"
"1078","Winchester","Middlesex","MA","N/A","2006-2010",16020,3345,10237,111,1210,1117,20.8801498127341,63.9013732833958,0.692883895131086,7.55305867665418,6.97253433208489,"2010"
"1079","Winchester","Middlesex","MA","N/A","2007-2011",16243,3379,10611,107,1084,1062,20.8028073631718,65.3266022286523,0.658745305670135,6.67364403127501,6.53820107123068,"2011"
"1080","Winchester","Middlesex","MA","N/A","2008-2012",16197,3240,10689,130,1075,1063,20.0037043897018,65.9937025375069,0.802617768722603,6.63703154905229,6.56294375501636,"2012"
"1081","Windsor","Berkshire","MA","N/A","2006-2010",830,185,497,0,71,77,22.289156626506,59.8795180722892,0,8.55421686746988,9.27710843373494,"2010"
"1082","Windsor","Berkshire","MA","N/A","2007-2011",761,163,464,0,57,77,21.419185282523,60.9724047306176,0,7.49014454664915,10.1182654402102,"2011"
"1083","Windsor","Berkshire","MA","N/A","2008-2012",744,174,451,0,49,70,23.3870967741935,60.6182795698925,0,6.58602150537634,9.40860215053763,"2012"
"1084","Winthrop","Suffolk","MA","N/A","2006-2010",14570,5086,6623,310,929,1622,34.9073438572409,45.4564172958133,2.12765957446809,6.3761153054221,11.1324639670556,"2010"
"1085","Winthrop","Suffolk","MA","N/A","2007-2011",14713,4733,7036,360,874,1710,32.1688302861415,47.8216543193095,2.44681574118127,5.94032488275675,11.622374770611,"2011"
"1086","Winthrop","Suffolk","MA","N/A","2008-2012",14897,4753,7021,340,860,1923,31.9057528361415,47.1302946902061,2.28233872591797,5.77297442438075,12.9086393233537,"2012"
"1087","Woburn","Middlesex","MA","N/A","2006-2010",31079,9777,15941,353,2586,2422,31.4585411371022,51.2918691077576,1.13581518066862,8.32073104025226,7.79304353421925,"2010"
"1088","Woburn","Middlesex","MA","N/A","2007-2011",31673,10049,15933,432,2613,2646,31.7273387427778,50.3046759069239,1.36393773876804,8.24992896157611,8.35411864995422,"2011"
