,Municipal,County,State,Region,Five_Year_Range,Total_Pop,Pov_Pop,Percent_Pov,Margin_Error_Percent
831,Nantucket,Nantucket County,MA,Nantucket,2007-2011,9990,880,8.8,3.2
832,Nantucket,Nantucket County,MA,Nantucket,2008-2012,9956,883,8.9,2.4
1716,Nantucket,Nantucket County,MA,Nantucket,2009-2013,10078,1048,10.4,3.8
2083,Nantucket,Nantucket County,MA,Nantucket,2010-2014,10289,947,9.2,3
2450,Nantucket,Nantucket County,MA,Nantucket,2011-2015,10409,1205,11.6,3.2
2817,Nantucket,Nantucket County,MA,Nantucket,2012-2016,10555,1083,10.3,3.5
3184,Nantucket,Nantucket County,MA,Nantucket,2013-2017,10751,1205,11.2,4.2
837,Natick,Middlesex County,MA,Natick,2005-2009,31190,1059,3.4,0.8
838,Natick,Middlesex County,MA,Natick,2006-2010,31821,1114,3.5,0.8
839,Natick,Middlesex County,MA,Natick,2007-2011,32324,1256,3.9,0.8
840,Natick,Middlesex County,MA,Natick,2008-2012,32689,1354,4.1,1
1693,Natick,Middlesex County,MA,Natick,2009-2013,33271,1439,4.3,1.4
2060,Natick,Middlesex County,MA,Natick,2010-2014,33893,1346,4,1.2
2427,Natick,Middlesex County,MA,Natick,2011-2015,34585,1427,4.1,1.4
2794,Natick,Middlesex County,MA,Natick,2012-2016,35068,1180,3.4,1.2
3161,Natick,Middlesex County,MA,Natick,2013-2017,35597,1271,3.6,1.1
841,Needham,Norfolk County,MA,Needham,2005-2009,28209,952,3.4,1.2
842,Needham,Norfolk County,MA,Needham,2006-2010,27680,1049,3.8,1.5
843,Needham,Norfolk County,MA,Needham,2007-2011,27846,1057,3.8,1.3
844,Needham,Norfolk County,MA,Needham,2008-2012,28082,1176,4.2,1.4
1732,Needham,Norfolk County,MA,Needham,2009-2013,28322,978,3.5,0.9
2099,Needham,Norfolk County,MA,Needham,2010-2014,28647,903,3.2,1
2466,Needham,Norfolk County,MA,Needham,2011-2015,28988,974,3.4,1
2833,Needham,Norfolk County,MA,Needham,2012-2016,29294,1025,3.5,1
3200,Needham,Norfolk County,MA,Needham,2013-2017,29523,872,3,1
845,New Ashford,Berkshire County,MA,New Ashford,2005-2009,245,15,6.1,7.2
846,New Ashford,Berkshire County,MA,New Ashford,2006-2010,234,13,5.6,7.2
847,New Ashford,Berkshire County,MA,New Ashford,2007-2011,225,3,1.3,1.7
848,New Ashford,Berkshire County,MA,New Ashford,2008-2012,223,0,0,14
1516,New Ashford,Berkshire County,MA,New Ashford,2009-2013,220,9,4.1,3.2
1883,New Ashford,Berkshire County,MA,New Ashford,2010-2014,235,10,4.3,4.1
2250,New Ashford,Berkshire County,MA,New Ashford,2011-2015,282,17,6,3.5
2617,New Ashford,Berkshire County,MA,New Ashford,2012-2016,306,25,8.2,5.9
2984,New Ashford,Berkshire County,MA,New Ashford,2013-2017,330,26,7.9,6.6
849,New Bedford,Bristol County,MA,New Bedford,2005-2009,89003,19776,22.2,1.8
850,New Bedford,Bristol County,MA,New Bedford,2006-2010,92761,21013,22.7,1.9
851,New Bedford,Bristol County,MA,New Bedford,2007-2011,93293,20216,21.7,1.2
852,New Bedford,Bristol County,MA,New Bedford,2008-2012,93185,20088,21.6,1.3
1542,New Bedford,Bristol County,MA,New Bedford,2009-2013,93032,21828,23.5,1.3
1909,New Bedford,Bristol County,MA,New Bedford,2010-2014,93034,22316,24,1.3
2276,New Bedford,Bristol County,MA,New Bedford,2011-2015,93118,21785,23.4,1.3
2643,New Bedford,Bristol County,MA,New Bedford,2012-2016,93238,21888,23.5,1.3
3010,New Bedford,Bristol County,MA,New Bedford,2013-2017,93392,21554,23.1,1.4
853,New Braintree,Worcester County,MA,New Braintree,2005-2009,1104,50,4.5,2.8
854,New Braintree,Worcester County,MA,New Braintree,2006-2010,997,24,2.4,2.3
855,New Braintree,Worcester County,MA,New Braintree,2007-2011,1124,32,2.8,2.2
856,New Braintree,Worcester County,MA,New Braintree,2008-2012,1068,56,5.2,2.9
1806,New Braintree,Worcester County,MA,New Braintree,2009-2013,1034,67,6.5,2.6
2173,New Braintree,Worcester County,MA,New Braintree,2010-2014,1092,49,4.5,2.2
2540,New Braintree,Worcester County,MA,New Braintree,2011-2015,1116,56,5,2
2907,New Braintree,Worcester County,MA,New Braintree,2012-2016,1090,64,5.9,2.3
3274,New Braintree,Worcester County,MA,New Braintree,2013-2017,1236,102,8.3,3.4
857,New Marlborough,Berkshire County,MA,New Marlborough,2005-2009,1538,100,6.5,3.1
858,New Marlborough,Berkshire County,MA,New Marlborough,2006-2010,1557,54,3.5,1.9
859,New Marlborough,Berkshire County,MA,New Marlborough,2007-2011,1445,83,5.7,2.1
860,New Marlborough,Berkshire County,MA,New Marlborough,2008-2012,1463,110,7.5,3.7
1517,New Marlborough,Berkshire County,MA,New Marlborough,2009-2013,1506,134,8.9,3.2
1884,New Marlborough,Berkshire County,MA,New Marlborough,2010-2014,1462,116,7.9,3.7
2251,New Marlborough,Berkshire County,MA,New Marlborough,2011-2015,1451,124,8.5,3.6
2618,New Marlborough,Berkshire County,MA,New Marlborough,2012-2016,1404,99,7.1,3.1
2985,New Marlborough,Berkshire County,MA,New Marlborough,2013-2017,1344,61,4.5,2.5
861,New Salem,Franklin County,MA,New Salem,2005-2009,857,35,4.1,2.8
862,New Salem,Franklin County,MA,New Salem,2006-2010,931,60,6.4,2.9
863,New Salem,Franklin County,MA,New Salem,2007-2011,953,78,8.2,3.4
864,New Salem,Franklin County,MA,New Salem,2008-2012,1006,73,7.3,2.8
1609,New Salem,Franklin County,MA,New Salem,2009-2013,1106,80,7.2,3.1
1976,New Salem,Franklin County,MA,New Salem,2010-2014,1089,90,8.3,2.7
2343,New Salem,Franklin County,MA,New Salem,2011-2015,1025,81,7.9,2.8
2710,New Salem,Franklin County,MA,New Salem,2012-2016,1012,59,5.8,2.7
3077,New Salem,Franklin County,MA,New Salem,2013-2017,1019,62,6.1,2.7
865,Newbury,Essex County,MA,Newbury,2005-2009,6814,267,3.9,2.6
866,Newbury,Essex County,MA,Newbury,2006-2010,6643,247,3.7,2
867,Newbury,Essex County,MA,Newbury,2007-2011,6615,296,4.5,2.7
868,Newbury,Essex County,MA,Newbury,2008-2012,6657,390,5.9,4.4
1580,Newbury,Essex County,MA,Newbury,2009-2013,6708,332,4.9,4.1
1947,Newbury,Essex County,MA,Newbury,2010-2014,6777,331,4.9,4.8
2314,Newbury,Essex County,MA,Newbury,2011-2015,6833,272,4,2.9
2681,Newbury,Essex County,MA,Newbury,2012-2016,6837,334,4.9,2.8
3048,Newbury,Essex County,MA,Newbury,2013-2017,6900,293,4.2,2.6
869,Newburyport,Essex County,MA,Newburyport,2005-2009,17075,1013,5.9,1.9
870,Newburyport,Essex County,MA,Newburyport,2006-2010,16976,982,5.8,1.5
871,Newburyport,Essex County,MA,Newburyport,2007-2011,17107,978,5.7,1.7
872,Newburyport,Essex County,MA,Newburyport,2008-2012,17197,1063,6.2,1.6
1581,Newburyport,Essex County,MA,Newburyport,2009-2013,17301,1446,8.4,3
1948,Newburyport,Essex County,MA,Newburyport,2010-2014,17350,1290,7.4,3.1
2315,Newburyport,Essex County,MA,Newburyport,2011-2015,17459,1292,7.4,2.7
2682,Newburyport,Essex County,MA,Newburyport,2012-2016,17533,1367,7.8,3.2
3049,Newburyport,Essex County,MA,Newburyport,2013-2017,17605,1226,7,3.2
873,Newton,Middlesex County,MA,Newton,2005-2009,73470,4104,5.6,1
874,Newton,Middlesex County,MA,Newton,2006-2010,74098,4365,5.9,0.9
875,Newton,Middlesex County,MA,Newton,2007-2011,77295,5066,6.6,1.1
876,Newton,Middlesex County,MA,Newton,2008-2012,77616,4813,6.2,1
1694,Newton,Middlesex County,MA,Newton,2009-2013,78506,4504,5.7,0.8
2061,Newton,Middlesex County,MA,Newton,2010-2014,79162,4463,5.6,0.9
2428,Newton,Middlesex County,MA,Newton,2011-2015,80264,4079,5.1,0.9
2795,Newton,Middlesex County,MA,Newton,2012-2016,80903,3527,4.4,0.8
3162,Newton,Middlesex County,MA,Newton,2013-2017,80955,3462,4.3,0.8
877,Norfolk,Norfolk County,MA,Norfolk,2005-2009,8256,279,3.4,1.9
878,Norfolk,Norfolk County,MA,Norfolk,2006-2010,8571,327,3.8,1.8
879,Norfolk,Norfolk County,MA,Norfolk,2007-2011,9035,351,3.9,2.4
880,Norfolk,Norfolk County,MA,Norfolk,2008-2012,9091,465,5.1,2.5
1733,Norfolk,Norfolk County,MA,Norfolk,2009-2013,9183,505,5.5,2.9
2100,Norfolk,Norfolk County,MA,Norfolk,2010-2014,9334,425,4.6,1.8
2467,Norfolk,Norfolk County,MA,Norfolk,2011-2015,9462,381,4,1.5
2834,Norfolk,Norfolk County,MA,Norfolk,2012-2016,9346,415,4.4,1.9
3201,Norfolk,Norfolk County,MA,Norfolk,2013-2017,9417,268,2.8,1.4
885,North Adams,Berkshire County,MA,North Adams,2005-2009,12454,1659,13.3,2.6
886,North Adams,Berkshire County,MA,North Adams,2006-2010,12230,1964,16.1,3
887,North Adams,Berkshire County,MA,North Adams,2007-2011,12542,2161,17.2,3.6
888,North Adams,Berkshire County,MA,North Adams,2008-2012,12594,2243,17.8,3.5
1518,North Adams,Berkshire County,MA,North Adams,2009-2013,12519,2424,19.4,4
1885,North Adams,Berkshire County,MA,North Adams,2010-2014,12452,2354,18.9,4.1
2252,North Adams,Berkshire County,MA,North Adams,2011-2015,12421,2300,18.5,3.2
2619,North Adams,Berkshire County,MA,North Adams,2012-2016,12316,2326,18.9,3.9
2986,North Adams,Berkshire County,MA,North Adams,2013-2017,12131,2164,17.8,3.9
889,North Andover,Essex County,MA,North Andover,2005-2009,26768,972,3.6,1.1
890,North Andover,Essex County,MA,North Andover,2006-2010,26461,984,3.7,1.1
891,North Andover,Essex County,MA,North Andover,2007-2011,26660,910,3.4,0.8
892,North Andover,Essex County,MA,North Andover,2008-2012,26803,990,3.7,0.9
1582,North Andover,Essex County,MA,North Andover,2009-2013,27543,1499,5.4,1.5
1949,North Andover,Essex County,MA,North Andover,2010-2014,27918,1282,4.6,1.3
2316,North Andover,Essex County,MA,North Andover,2011-2015,28279,1468,5.2,1.4
2683,North Andover,Essex County,MA,North Andover,2012-2016,28580,1546,5.4,1.5
3050,North Andover,Essex County,MA,North Andover,2013-2017,28986,1479,5.1,1.4
893,North Attleborough,Bristol County,MA,North Attleborough,2005-2009,27585,980,3.6,1.1
894,North Attleborough,Bristol County,MA,North Attleborough,2006-2010,28334,1150,4.1,1.4
895,North Attleborough,Bristol County,MA,North Attleborough,2007-2011,28478,1144,4,1.2
896,North Attleborough,Bristol County,MA,North Attleborough,2008-2012,28557,1206,4.2,1.3
1543,North Attleborough,Bristol County,MA,North Attleborough,2009-2013,28588,1220,4.3,1.2
1910,North Attleborough,Bristol County,MA,North Attleborough,2010-2014,28641,1203,4.2,1.1
2277,North Attleborough,Bristol County,MA,North Attleborough,2011-2015,28710,1633,5.7,1.7
2644,North Attleborough,Bristol County,MA,North Attleborough,2012-2016,28792,1802,6.3,1.7
3011,North Attleborough,Bristol County,MA,North Attleborough,2013-2017,28868,2113,7.3,2
897,North Brookfield,Worcester County,MA,North Brookfield,2005-2009,5048,259,5.1,2.8
898,North Brookfield,Worcester County,MA,North Brookfield,2006-2010,4691,265,5.6,3
899,North Brookfield,Worcester County,MA,North Brookfield,2007-2011,4680,287,6.1,4
900,North Brookfield,Worcester County,MA,North Brookfield,2008-2012,4674,315,6.7,3.5
1809,North Brookfield,Worcester County,MA,North Brookfield,2009-2013,4691,308,6.6,3.4
2176,North Brookfield,Worcester County,MA,North Brookfield,2010-2014,4698,310,6.6,3.3
2543,North Brookfield,Worcester County,MA,North Brookfield,2011-2015,4716,273,5.8,3.5
2910,North Brookfield,Worcester County,MA,North Brookfield,2012-2016,4744,245,5.2,2.5
3277,North Brookfield,Worcester County,MA,North Brookfield,2013-2017,4745,298,6.3,2.7
901,North Reading,Middlesex County,MA,North Reading,2005-2009,13179,464,3.5,1.5
902,North Reading,Middlesex County,MA,North Reading,2006-2010,14361,656,4.6,1.9
903,North Reading,Middlesex County,MA,North Reading,2007-2011,14578,815,5.6,2
904,North Reading,Middlesex County,MA,North Reading,2008-2012,14796,753,5.1,2.2
1695,North Reading,Middlesex County,MA,North Reading,2009-2013,14950,721,4.8,2.3
2062,North Reading,Middlesex County,MA,North Reading,2010-2014,15119,673,4.5,1.8
2429,North Reading,Middlesex County,MA,North Reading,2011-2015,15292,512,3.3,1.4
2796,North Reading,Middlesex County,MA,North Reading,2012-2016,15370,487,3.2,1.5
3163,North Reading,Middlesex County,MA,North Reading,2013-2017,15493,526,3.4,1.6
905,Northampton,Hampshire County,MA,Northampton,2005-2009,24909,3172,12.7,2.4
906,Northampton,Hampshire County,MA,Northampton,2006-2010,24856,3244,13.1,2.1
907,Northampton,Hampshire County,MA,Northampton,2007-2011,24836,3504,14.1,2.2
908,Northampton,Hampshire County,MA,Northampton,2008-2012,24882,3355,13.5,2.2
1653,Northampton,Hampshire County,MA,Northampton,2009-2013,24950,3544,14.2,2.3
2020,Northampton,Hampshire County,MA,Northampton,2010-2014,25148,3672,14.6,1.9
2387,Northampton,Hampshire County,MA,Northampton,2011-2015,25209,4308,17.1,3
2754,Northampton,Hampshire County,MA,Northampton,2012-2016,25099,3954,15.8,2.4
3121,Northampton,Hampshire County,MA,Northampton,2013-2017,25097,3756,15,2.2
909,Northborough,Worcester County,MA,Northborough,2005-2009,14642,800,5.5,2.3
910,Northborough,Worcester County,MA,Northborough,2006-2010,14100,616,4.4,2
911,Northborough,Worcester County,MA,Northborough,2007-2011,14075,446,3.2,2
912,Northborough,Worcester County,MA,Northborough,2008-2012,14291,241,1.7,0.7
1807,Northborough,Worcester County,MA,Northborough,2009-2013,14399,533,3.7,2.8
2174,Northborough,Worcester County,MA,Northborough,2010-2014,14503,414,2.9,2.1
2541,Northborough,Worcester County,MA,Northborough,2011-2015,14659,461,3.1,2.3
2908,Northborough,Worcester County,MA,Northborough,2012-2016,14671,465,3.2,2.4
3275,Northborough,Worcester County,MA,Northborough,2013-2017,14739,546,3.7,2.4
913,Northbridge,Worcester County,MA,Northbridge,2005-2009,14251,607,4.3,1.8
914,Northbridge,Worcester County,MA,Northbridge,2006-2010,14983,762,5.1,2.2
915,Northbridge,Worcester County,MA,Northbridge,2007-2011,15170,733,4.8,2
916,Northbridge,Worcester County,MA,Northbridge,2008-2012,15359,638,4.2,1.2
1808,Northbridge,Worcester County,MA,Northbridge,2009-2013,15525,806,5.2,2
2175,Northbridge,Worcester County,MA,Northbridge,2010-2014,15780,942,6,2.4
2542,Northbridge,Worcester County,MA,Northbridge,2011-2015,15926,1219,7.7,2.8
2909,Northbridge,Worcester County,MA,Northbridge,2012-2016,16060,1290,8,3
3276,Northbridge,Worcester County,MA,Northbridge,2013-2017,16121,1352,8.4,2.4
917,Northfield,Franklin County,MA,Northfield,2005-2009,3001,104,3.5,2.3
918,Northfield,Franklin County,MA,Northfield,2006-2010,2989,53,1.8,1.5
919,Northfield,Franklin County,MA,Northfield,2007-2011,2982,105,3.5,2.3
920,Northfield,Franklin County,MA,Northfield,2008-2012,2995,142,4.7,2.2
1610,Northfield,Franklin County,MA,Northfield,2009-2013,2997,135,4.5,2.3
1977,Northfield,Franklin County,MA,Northfield,2010-2014,2994,117,3.9,1.9
2344,Northfield,Franklin County,MA,Northfield,2011-2015,2993,130,4.3,1.9
2711,Northfield,Franklin County,MA,Northfield,2012-2016,2978,127,4.3,2
3078,Northfield,Franklin County,MA,Northfield,2013-2017,2984,118,4,2.3
921,Norton,Bristol County,MA,Norton,2005-2009,17555,723,4.1,1.7
922,Norton,Bristol County,MA,Norton,2006-2010,17092,802,4.7,1.9
923,Norton,Bristol County,MA,Norton,2007-2011,16867,878,5.2,1.9
924,Norton,Bristol County,MA,Norton,2008-2012,17124,992,5.8,1.9
1544,Norton,Bristol County,MA,Norton,2009-2013,17252,877,5.1,1.3
1911,Norton,Bristol County,MA,Norton,2010-2014,17387,1041,6,1.7
2278,Norton,Bristol County,MA,Norton,2011-2015,17456,988,5.7,1.6
2645,Norton,Bristol County,MA,Norton,2012-2016,17541,1093,6.2,1.7
3012,Norton,Bristol County,MA,Norton,2013-2017,17615,991,5.6,1.7
925,Norwell,Plymouth County,MA,Norwell,2005-2009,9920,208,2.1,1
926,Norwell,Plymouth County,MA,Norwell,2006-2010,10060,171,1.7,0.8
927,Norwell,Plymouth County,MA,Norwell,2007-2011,10237,253,2.5,1.4
928,Norwell,Plymouth County,MA,Norwell,2008-2012,10308,230,2.2,1
1762,Norwell,Plymouth County,MA,Norwell,2009-2013,10358,273,2.6,1.2
2129,Norwell,Plymouth County,MA,Norwell,2010-2014,10445,240,2.3,1.1
2496,Norwell,Plymouth County,MA,Norwell,2011-2015,10535,337,3.2,1.3
2863,Norwell,Plymouth County,MA,Norwell,2012-2016,10645,376,3.5,1.4
3230,Norwell,Plymouth County,MA,Norwell,2013-2017,10698,380,3.6,1.5
929,Norwood,Norfolk County,MA,Norwood,2005-2009,27683,1783,6.4,1.8
930,Norwood,Norfolk County,MA,Norwood,2006-2010,27788,1683,6.1,1.4
931,Norwood,Norfolk County,MA,Norwood,2007-2011,27985,1688,6,1.5
932,Norwood,Norfolk County,MA,Norwood,2008-2012,28142,1972,7,1.9
1734,Norwood,Norfolk County,MA,Norwood,2009-2013,28237,2226,7.9,2.2
2101,Norwood,Norfolk County,MA,Norwood,2010-2014,28363,2324,8.2,2.2
2468,Norwood,Norfolk County,MA,Norwood,2011-2015,28503,2333,8.2,2
2835,Norwood,Norfolk County,MA,Norwood,2012-2016,28538,2334,8.2,2
3202,Norwood,Norfolk County,MA,Norwood,2013-2017,28628,2367,8.3,2.1
933,Oak Bluffs,Dukes County,MA,Oak Bluffs,2005-2009,3835,374,9.8,9
934,Oak Bluffs,Dukes County,MA,Oak Bluffs,2006-2010,4354,409,9.4,8.8
935,Oak Bluffs,Dukes County,MA,Oak Bluffs,2007-2011,4387,388,8.8,7
936,Oak Bluffs,Dukes County,MA,Oak Bluffs,2008-2012,4454,413,9.3,5.8
1556,Oak Bluffs,Dukes County,MA,Oak Bluffs,2009-2013,4507,350,7.8,4.3
1923,Oak Bluffs,Dukes County,MA,Oak Bluffs,2010-2014,4543,516,11.4,6.7
2290,Oak Bluffs,Dukes County,MA,Oak Bluffs,2011-2015,4569,571,12.5,6.9
2657,Oak Bluffs,Dukes County,MA,Oak Bluffs,2012-2016,4591,560,12.2,7
3024,Oak Bluffs,Dukes County,MA,Oak Bluffs,2013-2017,4619,565,12.2,8
937,Oakham,Worcester County,MA,Oakham,2005-2009,1898,77,4.1,2.8
938,Oakham,Worcester County,MA,Oakham,2006-2010,1850,89,4.8,2.8
939,Oakham,Worcester County,MA,Oakham,2007-2011,1809,98,5.4,2
940,Oakham,Worcester County,MA,Oakham,2008-2012,1787,90,5,2.1
1810,Oakham,Worcester County,MA,Oakham,2009-2013,1829,84,4.6,1.8
2177,Oakham,Worcester County,MA,Oakham,2010-2014,1791,92,5.1,2
2544,Oakham,Worcester County,MA,Oakham,2011-2015,1803,103,5.7,2.5
2911,Oakham,Worcester County,MA,Oakham,2012-2016,1821,62,3.4,1.6
3278,Oakham,Worcester County,MA,Oakham,2013-2017,1846,70,3.8,1.7
941,Orange,Franklin County,MA,Orange,2005-2009,7659,1140,14.9,4.9
942,Orange,Franklin County,MA,Orange,2006-2010,7736,911,11.8,4.8
943,Orange,Franklin County,MA,Orange,2007-2011,7768,900,11.6,4.1
944,Orange,Franklin County,MA,Orange,2008-2012,7737,1107,14.3,4.7
1611,Orange,Franklin County,MA,Orange,2009-2013,7657,970,12.7,4.2
1978,Orange,Franklin County,MA,Orange,2010-2014,7665,956,12.5,4.4
2345,Orange,Franklin County,MA,Orange,2011-2015,7668,1083,14.1,3.5
2712,Orange,Franklin County,MA,Orange,2012-2016,7638,1044,13.7,3.6
3079,Orange,Franklin County,MA,Orange,2013-2017,7682,788,10.3,3.2
945,Orleans,Barnstable County,MA,Orleans,2005-2009,6249,540,8.6,5.5
946,Orleans,Barnstable County,MA,Orleans,2006-2010,5950,296,5,4.3
947,Orleans,Barnstable County,MA,Orleans,2007-2011,5885,286,4.9,4.7
948,Orleans,Barnstable County,MA,Orleans,2008-2012,5852,330,5.6,4.4
1494,Orleans,Barnstable County,MA,Orleans,2009-2013,5831,199,3.4,1.3
1861,Orleans,Barnstable County,MA,Orleans,2010-2014,5833,281,4.8,2.3
2228,Orleans,Barnstable County,MA,Orleans,2011-2015,5804,319,5.5,2.3
2595,Orleans,Barnstable County,MA,Orleans,2012-2016,5795,442,7.6,2.7
2962,Orleans,Barnstable County,MA,Orleans,2013-2017,5770,418,7.2,3
949,Otis,Berkshire County,MA,Otis,2005-2009,1245,123,9.9,5
950,Otis,Berkshire County,MA,Otis,2006-2010,1166,136,11.7,5.1
951,Otis,Berkshire County,MA,Otis,2007-2011,1238,158,12.8,6
952,Otis,Berkshire County,MA,Otis,2008-2012,1299,149,11.5,4.6
1519,Otis,Berkshire County,MA,Otis,2009-2013,1421,115,8.1,3.9
1886,Otis,Berkshire County,MA,Otis,2010-2014,1470,162,11,4.2
2253,Otis,Berkshire County,MA,Otis,2011-2015,1542,143,9.3,3.5
2620,Otis,Berkshire County,MA,Otis,2012-2016,1576,116,7.4,4.1
2987,Otis,Berkshire County,MA,Otis,2013-2017,1577,145,9.2,4.1
953,Oxford,Worcester County,MA,Oxford,2005-2009,13756,771,5.6,2.1
954,Oxford,Worcester County,MA,Oxford,2006-2010,13621,738,5.4,1.9
955,Oxford,Worcester County,MA,Oxford,2007-2011,13501,701,5.2,1.7
956,Oxford,Worcester County,MA,Oxford,2008-2012,13508,688,5.1,1.7
1811,Oxford,Worcester County,MA,Oxford,2009-2013,13471,880,6.5,2.5
2178,Oxford,Worcester County,MA,Oxford,2010-2014,13553,672,5,2.6
2545,Oxford,Worcester County,MA,Oxford,2011-2015,13566,1337,9.9,4.8
2912,Oxford,Worcester County,MA,Oxford,2012-2016,13629,1410,10.3,4.7
3279,Oxford,Worcester County,MA,Oxford,2013-2017,13810,1507,10.9,4.5
957,Palmer,Hampden County,MA,Palmer,2005-2009,13010,1315,10.1,3.1
958,Palmer,Hampden County,MA,Palmer,2006-2010,12093,1422,11.8,3.3
959,Palmer,Hampden County,MA,Palmer,2007-2011,12074,1392,11.5,3.4
960,Palmer,Hampden County,MA,Palmer,2008-2012,11986,1236,10.3,2.8
1633,Palmer,Hampden County,MA,Palmer,2009-2013,12009,1233,10.3,2.7
2000,Palmer,Hampden County,MA,Palmer,2010-2014,11940,1226,10.3,2.9
2367,Palmer,Hampden County,MA,Palmer,2011-2015,11932,1402,11.7,3.5
2734,Palmer,Hampden County,MA,Palmer,2012-2016,11913,1543,13,3.3
3101,Palmer,Hampden County,MA,Palmer,2013-2017,12100,1704,14.1,3.4
961,Paxton,Worcester County,MA,Paxton,2005-2009,4293,59,1.4,1.1
962,Paxton,Worcester County,MA,Paxton,2006-2010,4323,188,4.3,4
963,Paxton,Worcester County,MA,Paxton,2007-2011,4311,174,4,4
964,Paxton,Worcester County,MA,Paxton,2008-2012,4284,192,4.5,4.3
1812,Paxton,Worcester County,MA,Paxton,2009-2013,4305,224,5.2,4.6
2179,Paxton,Worcester County,MA,Paxton,2010-2014,4310,154,3.6,2.9
2546,Paxton,Worcester County,MA,Paxton,2011-2015,4320,134,3.1,1.9
2913,Paxton,Worcester County,MA,Paxton,2012-2016,4320,156,3.6,1.8
3280,Paxton,Worcester County,MA,Paxton,2013-2017,4370,203,4.6,2.6
965,Peabody,Essex County,MA,Peabody,2005-2009,50673,3414,6.7,1.2
966,Peabody,Essex County,MA,Peabody,2006-2010,50025,3036,6.1,1.1
967,Peabody,Essex County,MA,Peabody,2007-2011,50372,3102,6.2,1.1
968,Peabody,Essex County,MA,Peabody,2008-2012,50766,2839,5.6,0.8
1583,Peabody,Essex County,MA,Peabody,2009-2013,51073,3198,6.3,1.2
1950,Peabody,Essex County,MA,Peabody,2010-2014,51420,3978,7.7,1.2
2317,Peabody,Essex County,MA,Peabody,2011-2015,51618,4649,9,1.5
2684,Peabody,Essex County,MA,Peabody,2012-2016,51770,4227,8.2,1.5
