"","Region","Year","Number_of_Months_Reported","Single_Family_Buildings","Single_Family_Units","Single_Family_Valuation","I2_Family_Buildings","I2_Family_Units","I2_Family_Valuation","I3-4_Family_Buildings","I3-4_Family_Units","I3-4_Family_Valuation","I5_Family_Buildings","I5_Family_Units","I5_Family_Valuation","Total_Buildings","Total_Units","Total_Valuation","Average_Valuation_PerUnits","Total_Pct_Change","Change_from_previous","Pct_Change_from_previous","Percentage_of_1_Family","Percentage_of_2_Family","Percentage_of_3_and_4_Family","Percentage_of_5_Family","Inflation_Adjusted_1_Family_Valuation","Inflation_Adjusted_2_Family_Valuation","Inflation_Adjusted_3_4_Family_Valuation","Inflation_Adjusted_5_Family_Valuation","Inflation_Adjusted_Total_Valuation","Inflation_Adjusted_Average_Valuation","Permits_Per_1000_Population"
"5942","Weymouth",2008,12,16,16,3566200,0,0,0,0,0,0,2,20,1276000,18,36,4842200,134505.555555556,-37.93,-0.428571428571429,-42.86,44.44,0,0,55.56,3975388.0038829,0,0,1422409.03285138,5397797.03673428,149938.806575953,0.337723741979061
"5943","Weymouth",2009,12,20,20,4028416,1,2,546455,3,10,1256000,0,0,0,24,32,5830871,182214.71875,-44.83,-0.111111111111111,-11.11,62.5,6.25,31.25,0,4506672.69008143,611330.563888746,1405113.29980376,0,6523116.55377394,203847.392305436,0.448497533263567
"5944","Weymouth",2010,12,45,45,8692260,0,0,0,3,11,1122000,2,25,3148000,50,81,12962260,160027.901234568,39.66,1.53125,153.12,55.56,0,13.58,30.86,9567282.00930036,0,1234948.15093371,3464899.09014198,14267129.2503761,176137.398152791,0.928953626634958
"5945","Weymouth",2011,12,46,46,9914432,0,0,0,1,4,361000,3,226,26469000,50,276,36744432,133132,375.86,2.40740740740741,240.74,16.67,0,1.45,81.88,10578570.5503448,0,385182.324985885,28242080.221749,39205833.0970797,142050.119916955,0.922798663787535
"5946","Weymouth",2012,12,54,54,11371585,0,0,0,0,0,0,0,0,0,54,54,11371585,210584.907407407,-6.89655172413793,-0.804347826086957,-80.4347826086957,100,0,0,0,11887331.5552453,0,0,0,11887331.5552453,220135.76954158,0.98135426889107
"5947","Weymouth",2013,12,55,55,11117382,0,0,0,0,0,0,0,0,0,55,55,11117382,202134.218181818,-5.17241379310345,0.0185185185185185,1.85185185185185,100,0,0,0,11453828.396116,0,0,0,11453828.396116,208251.425383928,0.991348233597693
"5948","Weymouth",2014,12,32,32,8087647,0,0,0,0,0,0,1,43,5400000,33,75,13487647,179835.293333333,29.3103448275862,0.363636363636364,36.3636363636364,42.6666666666667,0,0,57.3333333333333,8199394.65703991,0,0,5474612.22627737,13674006.8833173,182320.091777564,0.592672413793103
"5949","Weymouth",2015,12,25,25,7435483,0,0,0,9,27,6228000,1,50,6300000,35,102,19963483,195720.421568627,75.8620689655172,0.36,36,24.5098039215686,0,26.4705882352941,49.0196078431373,7529282.57627512,0,6306567.02261863,6379475.31189746,20215324.9107912,198189.459909718,0.626656162715749
"5950","Weymouth",2016,12,68,68,21516000,0,0,0,0,0,0,4,314,52277000,72,382,73793000,193175.392670157,558.620689655172,2.74509803921569,274.509803921569,17.8010471204188,0,0,82.1989528795812,21516000,0,0,52277000,73793000,193175.392670157,1.28635746444651
"5951","Whately",2000,12,4,4,638852,0,0,0,0,0,0,0,0,0,4,4,638852,159713,0,NA,NA,100,0,0,0,890412.032311266,0,0,0,890412.032311266,222603.008077817,2.56739409499358
"5952","Whately",2001,12,6,6,809970,0,0,0,0,0,0,0,0,0,6,6,809970,134995,50,0.5,50,100,0,0,0,1097676.28339921,0,0,0,1097676.28339921,182946.047233202,3.86100386100386
"5953","Whately",2002,12,2,2,209750,0,0,0,0,0,0,0,0,0,2,2,209750,104875,-50,-0.666666666666667,-66.67,100,0,0,0,279830.284880489,0,0,0,279830.284880489,139915.142440245,1.28865979381443
"5954","Whately",2003,12,9,9,1925780,0,0,0,0,0,0,0,0,0,9,9,1925780,213975.555555556,125,3.5,350,100,0,0,0,2511960.2198913,0,0,0,2511960.2198913,279106.691099034,5.81395348837209
"5955","Whately",2004,12,4,4,1134020,0,0,0,0,0,0,0,0,0,4,4,1134020,283505,0,-0.555555555555556,-55.56,100,0,0,0,1440829.74134463,0,0,0,1440829.74134463,360207.435336157,2.59403372243839
"5956","Whately",2005,12,2,2,573810,0,0,0,0,0,0,0,0,0,2,2,573810,286905,-50,-0.5,-50,100,0,0,0,705163.423809524,0,0,0,705163.423809524,352581.711904762,1.30208333333333
"5957","Whately",2006,12,4,4,922560,0,0,0,0,0,0,0,0,0,4,4,922560,230640,0,1,100,100,0,0,0,1098317.74761905,0,0,0,1098317.74761905,274579.436904762,2.61951538965291
"5958","Whately",2007,12,3,3,855610,0,0,0,0,0,0,0,0,0,3,3,855610,285203.333333333,-25,-0.25,-25,100,0,0,0,990404.20787877,0,0,0,990404.20787877,330134.73595959,1.977587343441
"5959","Whately",2008,12,4,4,1442620,0,0,0,0,0,0,0,0,0,4,4,1442620,360655,0,0.333333333333333,33.33,100,0,0,0,1608147.11518186,0,0,0,1608147.11518186,402036.778795465,2.64725347452019
"5960","Whately",2009,12,1,1,169980,0,0,0,0,0,0,0,0,0,1,1,169980,169980,-75,-0.75,-75,100,0,0,0,190160.158201149,0,0,0,190160.158201149,190160.158201149,0.666222518321119
"5961","Whately",2010,12,1,1,322140,0,0,0,0,0,0,0,0,0,1,1,322140,322140,-75,0,0,100,0,0,0,354568.803334923,0,0,0,354568.803334923,354568.803334923,1.17785630153121
"5962","Whately",2011,12,5,5,1757230,0,0,0,0,0,0,0,0,0,5,5,1757230,351446,25,4,400,100,0,0,0,1874941.65355941,0,0,0,1874941.65355941,374988.330711882,5.81395348837209
"5963","Whately",2012,12,3,3,1031600,0,0,0,0,0,0,0,0,0,3,3,1031600,343866.666666667,-25,-0.4,-40,100,0,0,0,1078387.158201,0,0,0,1078387.158201,359462.386066999,3.46420323325635
"5964","Whately",2013,12,9,9,2165664,0,0,0,0,0,0,0,0,0,9,9,2165664,240629.333333333,125,2,200,100,0,0,0,2231203.69702563,0,0,0,2231203.69702563,247911.521891737,10.36866359447
"5965","Whately",2014,12,7,7,2189000,0,0,0,0,0,0,0,0,0,7,7,2189000,312714.285714286,75,-0.222222222222222,-22.2222222222222,100,0,0,0,2219245.58580022,0,0,0,2219245.58580022,317035.083685745,8.04597701149425
"5966","Whately",2015,12,7,7,2275827,0,0,0,0,0,0,0,0,0,7,7,2275827,325118.142857143,75,0,0,100,0,0,0,2304536.85089677,0,0,0,2304536.85089677,329219.55012811,8.03673938002296
"5967","Whately",2016,12,11,11,3383000,0,0,0,0,0,0,0,0,0,11,11,3383000,307545.454545455,175,0.571428571428571,57.1428571428571,100,0,0,0,3383000,0,0,0,3383000,307545.454545455,12.6002290950745
"5968","Whitman",2000,12,68,68,6259080,0,0,0,0,0,0,1,24,1200000,69,92,7459080,81076.9565217391,0,NA,NA,73.91,0,0,26.09,8723710.88013937,0,0,1672522.64808362,10396233.528223,113002.53835025,4.95903406640793
"5969","Whitman",2001,12,27,27,3100540,0,0,0,0,0,0,0,0,0,27,27,3100540,114834.814814815,-70.65,-0.706521739130435,-70.65,100,0,0,0,4201870.71586674,0,0,0,4201870.71586674,155624.841328398,1.92540825786208
"5970","Whitman",2002,12,33,33,4859000,0,0,0,0,0,0,0,0,0,33,33,4859000,147242.424242424,-64.13,0.222222222222222,22.22,100,0,0,0,6482456.99277376,0,0,0,6482456.99277376,196438.090690114,2.33463035019455
"5971","Whitman",2003,12,27,27,3159000,0,0,0,0,0,0,0,0,0,27,27,3159000,117000,-70.65,-0.181818181818182,-18.18,100,0,0,0,4120554.96195652,0,0,0,4120554.96195652,152613.14673913,1.90194420963652
"5972","Whitman",2004,12,75,75,9246000,0,0,0,0,0,0,0,0,0,75,75,9246000,123280,-18.48,1.77777777777778,177.78,100,0,0,0,11747510.4393859,0,0,0,11747510.4393859,156633.472525146,5.27537455159316
"5973","Whitman",2005,12,69,69,8901960,0,0,0,0,0,0,0,0,0,69,69,8901960,129013.913043478,-25,-0.08,-8,100,0,0,0,10939747.6380952,0,0,0,10939747.6380952,158547.067218771,4.84176549014104
"5974","Whitman",2006,0,61,61,7772374,0,0,0,0,0,0,0,0,0,61,61,7772374,127415.967213115,-33.7,-0.115942028985507,-11.59,100,0,0,0,9253096.06457341,0,0,0,9253096.06457341,151690.099419237,4.27799985973771
"5975","Whitman",2007,0,48,48,6131948,0,0,0,0,0,0,0,0,0,48,48,6131948,127748.916666667,-47.83,-0.213114754098361,-21.31,100,0,0,0,7097985.18214351,0,0,0,7097985.18214351,147874.691294657,3.35946248600224
"5976","Whitman",2008,0,31,31,3957555,0,0,0,0,0,0,0,0,0,31,31,3957555,127663.064516129,-66.3,-0.354166666666667,-35.42,100,0,0,0,4411647.31975402,0,0,0,4411647.31975402,142311.203863033,2.16012821406174
"5977","Whitman",2009,0,23,23,2936679,0,0,0,0,0,0,0,0,0,23,23,2936679,127681.695652174,-75,-0.258064516129032,-25.81,100,0,0,0,3285323.82177899,0,0,0,3285323.82177899,142840.166164304,1.59445407279029
"5978","Whitman",2010,0,26,26,3319609,0,0,0,0,0,0,0,0,0,26,26,3319609,127677.269230769,-71.74,0.130434782608696,13.04,100,0,0,0,3653783.41922717,0,0,0,3653783.41922717,140530.131508737,3.74801787516217
"5979","Whitman",2011,0,22,22,2808925,0,0,0,0,0,0,0,0,0,22,22,2808925,127678.409090909,-76.09,-0.153846153846154,-15.38,100,0,0,0,2997086.59892237,0,0,0,2997086.59892237,136231.209041926,3.16774658027358
"5980","Whitman",2012,0,25,25,3191956,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,3336723.88517122,0,0,0,0,NA,0
"5981","Whitman",2013,12,21,21,3307000,0,0,0,0,0,0,0,0,0,21,21,3307000,157476.19047619,-77.1739130434783,Inf,NA,100,0,0,0,3407080.05769305,0,0,0,3407080.05769305,162241.907509193,2.99743077362261
"5982","Whitman",2014,3,25,25,4047616,0,0,0,0,0,0,0,0,0,9,9,1528000,169777.777777778,-90.2173913043478,-0.571428571428571,-57.1428571428571,277.777777777778,0,0,0,4103542.22979184,0,0,0,1549112.49662071,172123.610735634,1.27496812579686
"5983","Whitman",2015,12,24,24,5084720,0,0,0,0,0,0,0,0,0,24,24,5084720,211863.333333333,-73.9130434782609,1.66666666666667,166.666666666667,100,0,0,0,5148864.39808115,0,0,0,5148864.39808115,214536.016586715,3.38028169014085
"5984","Whitman",2016,0,27,27,5420559,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,5420559,0,0,0,0,NA,0
"5985","Wilbraham",2000,12,65,65,12571911,0,0,0,0,0,0,0,0,0,65,65,12571911,193414.015384615,0,NA,NA,100,0,0,0,17522338.230993,0,0,0,17522338.230993,269574.434322969,4.7924500479245
"5986","Wilbraham",2001,12,15,15,3794289,0,0,0,2,8,925000,0,0,0,17,23,4719289,205186.47826087,-64.62,-0.646153846153846,-64.62,65.22,0,34.78,0,5142043.59132129,0,1253565.64088086,0,6395609.23220215,278069.966617485,1.24843945068664
"5987","Wilbraham",2002,12,51,51,8869300,0,0,0,0,0,0,0,0,0,51,51,8869300,173907.843137255,-21.54,1.21739130434783,121.74,100,0,0,0,11832651.9460812,0,0,0,11832651.9460812,232012.783256493,3.71530560209805
"5988","Wilbraham",2003,12,44,44,9173750,0,0,0,0,0,0,0,0,0,44,44,9173750,208494.318181818,-32.31,-0.137254901960784,-13.73,100,0,0,0,11966109.8709239,0,0,0,11966109.8709239,271957.042520998,3.18217979315831
"5989","Wilbraham",2004,12,38,38,8960945,3,6,703600,2,7,791800,0,0,0,43,51,10456345,205026.37254902,-21.54,0.159090909090909,15.91,74.51,11.76,13.73,0,11385333.6506882,893959.371095818,1006021.93012176,0,13285314.9519058,260496.371605996,3.09842916846808
"5990","Wilbraham",2005,12,51,51,9943150,0,0,0,0,0,0,0,0,0,51,51,9943150,194963.725490196,-21.54,0,0,100,0,0,0,12219281.1164875,0,0,0,12219281.1164875,239593.747382107,3.66168868466399
"5991","Wilbraham",2006,12,57,57,14786517,0,0,0,0,0,0,0,0,0,57,57,14786517,259412.578947368,-12.31,0.117647058823529,11.76,100,0,0,0,17603509.8493006,0,0,0,17603509.8493006,308833.50612808,4.07900386431945
"5992","Wilbraham",2007,12,20,20,6170439,0,0,0,0,0,0,0,0,0,20,20,6170439,308521.95,-69.23,-0.649122807017544,-64.91,100,0,0,0,7142540.11764621,0,0,0,7142540.11764621,357127.00588231,1.42673705236125
"5993","Wilbraham",2008,12,12,12,3474500,0,0,0,0,0,0,0,0,0,12,12,3474500,289541.666666667,-81.54,-0.4,-40,100,0,0,0,3873166.28890447,0,0,0,3873166.28890447,322763.857408707,0.851970181043663
"5994","Wilbraham",2009,12,8,8,2606623,0,0,0,0,0,0,0,0,0,8,8,2606623,325827.875,-87.69,-0.333333333333333,-33.33,100,0,0,0,2916083.31598279,0,0,0,2916083.31598279,364510.414497849,0.564931855094979
"5995","Wilbraham",2010,12,26,26,4942911,0,0,0,0,0,0,0,0,0,26,26,4942911,190111.961538462,-60,2.25,225,100,0,0,0,5440498.03893037,0,0,0,5440498.03893037,209249.924574245,14.1227593699077
"5996","Wilbraham",2011,12,16,16,5321890,0,0,0,0,0,0,0,0,0,16,16,5321890,332618.125,-75.38,-0.384615384615385,-38.46,100,0,0,0,5678387.71057931,0,0,0,5678387.71057931,354899.231911207,8.63930885529158
"5997","Wilbraham",2012,12,24,24,10420596,0,0,0,0,0,0,0,0,0,24,24,10420596,434191.5,-63.0769230769231,0.5,50,100,0,0,0,10893211.4261348,0,0,0,10893211.4261348,453883.809422285,12.9032258064516
"5998","Wilbraham",2013,12,18,18,4744744,0,0,0,0,0,0,0,0,0,18,18,4744744,263596.888888889,-72.3076923076923,-0.25,-25,100,0,0,0,4888334.64204982,0,0,0,4888334.64204982,271574.146780546,9.61025093432995
"5999","Wilbraham",2014,12,39,39,10597000,0,0,0,0,0,0,0,0,0,39,39,10597000,271717.948717949,-40,1.16666666666667,116.666666666667,100,0,0,0,10743419.5855299,0,0,0,10743419.5855299,275472.297064869,20.7889125799574
"6000","Wilbraham",2015,12,20,20,398800,0,0,0,0,0,0,0,0,0,20,20,398800,19940,-69.2307692307692,-0.487179487179487,-48.7179487179487,100,0,0,0,403830.913394398,0,0,0,403830.913394398,20191.5456697199,10.5708245243129
"6001","Wilbraham",2016,0,22,22,438680,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,438680,0,0,0,0,NA,0
"6002","Williamsburg",2000,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0
"6003","Williamsburg",2001,12,11,11,1568321,0,0,0,0,0,0,0,0,0,11,11,1568321,142574.636363636,NA,Inf,NA,100,0,0,0,2125398.18321287,0,0,0,2125398.18321287,193218.016655715,4.52861259777686
"6004","Williamsburg",2002,12,7,7,750000,0,0,0,0,0,0,0,0,0,7,7,750000,107142.857142857,NA,-0.363636363636364,-36.36,100,0,0,0,1000585.04724847,0,0,0,1000585.04724847,142940.721035496,2.86181520850368
"6005","Williamsburg",2003,12,10,10,1607775,0,0,0,0,0,0,0,0,0,10,10,1607775,160777.5,NA,0.428571428571429,42.86,100,0,0,0,2097158.99144022,0,0,0,2097158.99144022,209715.899144022,4.06173842404549
"6006","Williamsburg",2004,12,9,9,2166000,1,2,3e+05,0,0,0,0,0,0,10,11,2466000,224181.818181818,NA,0.1,10,81.82,18.18,0,0,2752012.50397035,381165.166754897,0,0,3133177.67072525,284834.333702295,4.06173842404549
"6007","Williamsburg",2005,12,10,10,2055600,1,2,3e+05,0,0,0,0,0,0,11,12,2355600,196300,NA,0.0909090909090909,9.09,83.33,16.67,0,0,2526156.62672811,368674.347158218,0,0,2894830.97388633,241235.914490527,4.46972775294596
"6008","Williamsburg",2006,12,10,10,2109000,1,2,1e+05,0,0,0,0,0,0,11,12,2209000,184083.333333333,NA,0,0,83.33,16.67,0,0,2510787.51488095,119051.091269841,0,0,2629838.60615079,219153.217179232,4.46066504460665
"6009","Williamsburg",2007,12,18,18,3629246,0,0,0,1,3,250000,0,0,0,19,21,3879246,184726,NA,0.75,75,85.71,0,14.29,0,4201003.38919273,0,289385.411542283,0,4490388.80073502,213828.038130239,7.68919465803318
"6010","Williamsburg",2008,12,3,3,1255000,0,0,0,0,0,0,0,0,0,3,3,1255000,418333.333333333,NA,-0.857142857142857,-85.71,100,0,0,0,1398999.47980288,0,0,0,1398999.47980288,466333.159934294,1.21065375302663
"6011","Williamsburg",2009,12,5,5,980000,0,0,0,0,0,0,0,0,0,5,5,980000,196000,NA,0.666666666666667,66.67,100,0,0,0,1096346.36449657,0,0,0,1096346.36449657,219269.272899313,2.01612903225806
"6012","Williamsburg",2010,5,2,2,392000,0,0,0,0,0,0,0,0,0,2,2,392000,196000,NA,-0.6,-60,100,0,0,0,431461.386065965,0,0,0,431461.386065965,215730.693032982,1.24455507156192
"6013","Williamsburg",2011,0,1,1,196000,0,0,0,0,0,0,0,0,0,1,1,196000,196000,NA,-0.5,-50,100,0,0,0,209129.46176519,0,0,0,209129.46176519,209129.46176519,0.62111801242236
"6014","Williamsburg",2012,12,1,1,251000,0,0,0,0,0,0,0,0,0,1,1,251000,251000,Inf,0,0,100,0,0,0,262383.847138863,0,0,0,262383.847138863,262383.847138863,0.619962802231866
"6015","Williamsburg",2013,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-1,-100,NA,NA,NA,NA,0,0,0,0,0,NA,0
"6016","Williamsburg",2014,12,1,1,191000,0,0,0,0,0,0,0,0,0,1,1,191000,191000,Inf,Inf,NA,100,0,0,0,193639.062077589,0,0,0,193639.062077589,193639.062077589,0.612369871402327
"6017","Williamsburg",2015,12,5,5,2810114,0,0,0,0,0,0,0,0,0,5,5,2810114,562022.8,Inf,4,400,100,0,0,0,2845563.95025673,0,0,0,2845563.95025673,569112.790051347,3.06184935701163
"6018","Williamsburg",2016,0,5,5,2810114,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,-1,-100,NA,NA,NA,NA,2810114,0,0,0,0,NA,0
"6019","Williamstown",2000,12,4,4,848507,0,0,0,0,0,0,0,0,0,4,4,848507,212126.75,0,NA,NA,100,0,0,0,1182622.64546458,0,0,0,1182622.64546458,295655.661366144,0.476133793596
"6020","Williamstown",2001,12,13,13,3255317,0,0,0,0,0,0,0,0,0,13,13,3255317,250409,225,2.25,225,100,0,0,0,4411625.45013552,0,0,0,4411625.45013552,339355.803856578,1.56268782305566
"6021","Williamstown",2002,0,15,15,3756135,0,0,0,0,0,0,0,0,0,15,15,3756135,250409,275,0.153846153846154,15.38,100,0,0,0,5011110.02192885,0,0,0,5011110.02192885,334074.001461923,1.81444296600943
"6022","Williamstown",2003,0,15,15,7480242,0,0,0,0,0,0,0,0,0,15,15,7480242,498682.8,275,0,0,100,0,0,0,9757121.96572826,0,0,0,9757121.96572826,650474.797715217,1.82659522649781
"6023","Williamstown",2004,12,16,16,4030100,0,0,0,0,0,0,0,0,0,16,16,4030100,251881.25,300,0.0666666666666667,6.67,100,0,0,0,5120445.7951297,0,0,0,5120445.7951297,320027.862195606,1.95958358848745
"6024","Williamstown",2005,12,12,12,6331917,0,0,0,0,0,0,0,0,0,12,12,6331917,527659.75,200,-0.25,-25,100,0,0,0,7781384.55411674,0,0,0,7781384.55411674,648448.712843062,1.48404650012367
"6025","Williamstown",2006,0,11,11,5804257,0,0,0,0,0,0,0,0,0,11,11,5804257,527659.727272727,175,-0.0833333333333333,-8.33,100,0,0,0,6910031.29860615,0,0,0,6910031.29860615,628184.66350965,1.37879167711206
"6026","Williamstown",2007,12,8,8,3836170,0,0,0,0,0,0,0,0,0,8,8,3836170,479521.25,100,-0.272727272727273,-27.27,100,0,0,0,4440526.53678464,0,0,0,4440526.53678464,555065.817098079,1.00414208610518
"6027","Williamstown",2008,0,6,6,2877128,0,0,0,0,0,0,0,0,0,6,6,2877128,479521.333333333,50,-0.25,-25,100,0,0,0,3207251.45444327,0,0,0,3207251.45444327,534541.909073879,0.762582613116421
"6028","Williamstown",2009,12,10,10,6511999,0,0,0,0,0,0,0,0,0,10,10,6511999,651199.9,150,0.666666666666667,66.67,100,0,0,0,7285108.6012809,0,0,0,7285108.6012809,728510.86012809,1.28057369701626
"6029","Williamstown",2010,12,8,8,3035000,0,0,0,0,0,0,0,0,0,8,8,3035000,379375,100,-0.2,-20,100,0,0,0,3340523.74160766,0,0,0,3340523.74160766,417565.467700958,6.13026819923372
"6030","Williamstown",2011,0,6,6,2276250,0,0,0,0,0,0,0,0,0,6,6,2276250,379375,50,-0.25,-25,100,0,0,0,2428729.27215823,0,0,0,2428729.27215823,404788.212026372,4.62249614791988
"6031","Williamstown",2012,0,2,2,803600,0,0,0,0,0,0,0,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,840046.452433426,0,0,0,0,NA,0
"6032","Williamstown",2013,12,4,4,1444000,0,0,0,0,0,0,0,0,0,4,4,1444000,361000,0,Inf,NA,100,0,0,0,1487699.91028387,0,0,0,1487699.91028387,371924.977570968,3.10077519379845
"6033","Williamstown",2014,12,2,2,524000,0,0,0,0,0,0,1,40,6691444,3,42,7215444,171796.285714286,950,9.5,950,4.76190476190476,0,0,95.2380952380952,531240.149364693,0,0,6783900.20997229,7315140.35933698,174170.008555642,2.34192037470726
"6034","Williamstown",2015,12,1,1,1250000,0,0,0,0,0,0,4,108,17880182,5,109,19130182,175506.256880734,2625,1.5952380952381,159.52380952381,0.917431192660551,0,0,99.0825688073395,1265768.91109077,0,0,18105742.8001958,19371511.7112865,177720.290929234,3.92464678178964
"6035","Williamstown",2016,0,1,1,1250000,0,0,0,0,0,0,3,96,15893494,0,0,0,NA,-100,-1,-100,NA,NA,NA,Inf,1250000,0,0,15893494,0,NA,0
"6036","Wilmington",2000,12,56,56,5254000,0,0,0,0,0,0,0,0,0,56,56,5254000,93821.4285714286,0,NA,NA,100,0,0,0,7322861.66085947,0,0,0,7322861.66085947,130765.386801062,2.61804581580178
"6037","Wilmington",2001,12,58,58,6171400,0,0,0,0,0,0,0,0,0,58,58,6171400,106403.448275862,3.57,0.0357142857142857,3.57,100,0,0,0,8363518.91473744,0,0,0,8363518.91473744,144198.601978232,2.69616957976943
"6038","Wilmington",2002,12,48,48,6212424,0,0,0,0,0,0,0,0,0,48,48,6212424,129425.5,-14.29,-0.172413793103448,-17.24,100,0,0,0,8288078.08209005,0,0,0,8288078.08209005,172668.293376876,2.2342208154906
"6039","Wilmington",2003,12,61,61,8285550,0,0,0,0,0,0,0,0,0,61,61,8285550,135828.68852459,8.93,0.270833333333333,27.08,100,0,0,0,10807554.3415761,0,0,0,10807554.3415761,177173.02199305,2.84210035875693
"6040","Wilmington",2004,12,42,42,7375765,0,0,0,0,0,0,0,0,0,42,42,7375765,175613.452380952,-25,-0.311475409836066,-31.15,100,0,0,0,9371282.32056644,0,0,0,9371282.32056644,223125.769537296,1.95968645016797
"6041","Wilmington",2005,12,65,65,10433000,0,0,0,0,0,0,0,0,0,65,65,10433000,160507.692307692,16.07,0.547619047619048,54.76,100,0,0,0,12821264.8796723,0,0,0,12821264.8796723,197250.228918035,3.03653181351023
"6042","Wilmington",2006,12,60,60,7660138,0,0,0,0,0,0,0,0,0,60,60,7660138,127668.966666667,7.14,-0.0769230769230769,-7.69,100,0,0,0,9119477.88177579,0,0,0,9119477.88177579,151991.298029597,2.79550854959698
"6043","Wilmington",2007,12,32,32,5244000,0,0,0,0,0,0,0,0,0,32,32,5244000,163875,-42.86,-0.466666666666667,-46.67,100,0,0,0,6070148.39251092,0,0,0,6070148.39251092,189692.137265966,1.48100152728282
"6044","Wilmington",2008,12,22,22,4136500,0,0,0,1,3,225000,0,0,0,23,25,4361500,174460,-55.36,-0.21875,-21.88,88,0,12,0,4611124.58024273,0,250816.639805298,0,4861941.22004803,194477.648801921,1.05219817923967
"6045","Wilmington",2009,12,20,20,3112760,0,0,0,0,0,0,0,0,0,20,20,3112760,155638,-64.29,-0.2,-20,100,0,0,0,3482309.29545952,0,0,0,3482309.29545952,174115.464772976,0.902404909082705
"6046","Wilmington",2010,12,39,39,6697120,0,0,0,0,0,0,0,0,0,39,39,6697120,171721.025641026,-30.36,0.95,95,100,0,0,0,7371297.64757677,0,0,0,7371297.64757677,189007.631989148,3.43189017951426
"6047","Wilmington",2011,12,35,35,5371516,0,0,0,0,0,0,0,0,0,35,35,5371516,153471.885714286,-37.5,-0.102564102564103,-10.26,100,0,0,0,5731338.0099138,0,0,0,5731338.0099138,163752.514568966,3.03924973949288
"6048","Wilmington",2012,12,30,30,4278580,0,0,0,0,0,0,0,0,0,30,30,4278580,142619.333333333,-46.4285714285714,-0.142857142857143,-14.2857142857143,100,0,0,0,4472630.60036412,0,0,0,4472630.60036412,149087.686678804,2.56147540983607
"6049","Wilmington",2013,12,43,43,6892490,0,0,0,0,0,0,0,0,0,43,43,6892490,160290.465116279,-23.2142857142857,0.433333333333333,43.3333333333333,100,0,0,0,7101078.08492555,0,0,0,7101078.08492555,165141.350812222,3.61709286675639
"6050","Wilmington",2014,12,34,34,6630000,0,0,0,0,0,0,0,0,0,34,34,6630000,195000,-39.2857142857143,-0.209302325581395,-20.9302325581395,100,0,0,0,6721607.23337388,0,0,0,6721607.23337388,197694.33039335,2.84399832705981
"6051","Wilmington",2015,12,46,46,8273320,0,0,0,0,0,0,0,0,0,46,46,8273320,179854.782608696,-17.8571428571429,0.352941176470588,35.2941176470588,100,0,0,0,8377688.99800436,0,0,0,8377688.99800436,182123.67386966,3.81331343778496
"6052","Wilmington",2016,12,37,37,6879830,0,0,0,0,0,0,0,0,0,37,37,6879830,185941.351351351,-33.9285714285714,-0.195652173913043,-19.5652173913043,100,0,0,0,6879830,0,0,0,6879830,185941.351351351,3.05507389976055
