"Municipal","County","State","Region","Year","Unemployment_Rate_Avg","No_Unemployed_Avg","No_Employed_Avg","No_Labor_Avg","Labor_Pct_Change"
"Billerica","Middlesex County","MA","Billerica",2011,6.7,1520,21114,22634,1
"Billerica","Middlesex County","MA","Billerica",2012,6.3,1427,21347,22774,1.7
"Blackstone","Worcester County","MA","Blackstone",2003,5.7,300,4994,5294,0
"Blackstone","Worcester County","MA","Blackstone",2004,5.2,275,5003,5278,-0.3
"Blackstone","Worcester County","MA","Blackstone",2005,5,267,5035,5302,0.2
"Blackstone","Worcester County","MA","Blackstone",2006,5.5,294,5074,5368,1.4
"Blackstone","Worcester County","MA","Blackstone",2007,5.1,272,5093,5365,1.3
"Blackstone","Worcester County","MA","Blackstone",2008,6.7,357,5005,5362,1.3
"Blackstone","Worcester County","MA","Blackstone",2009,10.1,582,5152,5734,8.3
"Blackstone","Worcester County","MA","Blackstone",2010,10.6,562,4760,5322,0.5
"Blackstone","Worcester County","MA","Blackstone",2011,9.7,518,4805,5323,0.5
"Blackstone","Worcester County","MA","Blackstone",2012,9.3,491,4812,5303,0.2
"Blandford","Hampden County","MA","Blandford",2003,5.3,39,695,734,0
"Blandford","Hampden County","MA","Blandford",2004,5.9,44,705,749,2
"Blandford","Hampden County","MA","Blandford",2005,4.7,35,709,744,1.4
"Blandford","Hampden County","MA","Blandford",2006,4.3,32,719,751,2.3
"Blandford","Hampden County","MA","Blandford",2007,4.1,31,723,754,2.7
"Blandford","Hampden County","MA","Blandford",2008,3.9,29,711,740,0.8
"Blandford","Hampden County","MA","Blandford",2009,6.7,50,693,743,1.2
"Blandford","Hampden County","MA","Blandford",2010,7.7,55,661,716,-2.5
"Blandford","Hampden County","MA","Blandford",2011,7,49,654,703,-4.2
"Blandford","Hampden County","MA","Blandford",2012,5.3,37,655,692,-5.7
"Bolton","Worcester County","MA","Bolton",2003,4.9,122,2389,2511,0
"Bolton","Worcester County","MA","Bolton",2004,4.5,113,2411,2524,0.5
"Bolton","Worcester County","MA","Bolton",2005,3.7,94,2462,2556,1.8
"Bolton","Worcester County","MA","Bolton",2006,4,104,2478,2582,2.8
"Bolton","Worcester County","MA","Bolton",2007,3.6,94,2525,2619,4.3
"Bolton","Worcester County","MA","Bolton",2008,3.9,103,2512,2615,4.1
"Bolton","Worcester County","MA","Bolton",2009,6.4,166,2436,2602,3.6
"Bolton","Worcester County","MA","Bolton",2010,6.4,181,2633,2814,12.1
"Bolton","Worcester County","MA","Bolton",2011,5.5,153,2654,2807,11.8
"Bolton","Worcester County","MA","Bolton",2012,4.3,120,2683,2803,11.6
"Boston","Suffolk County","MA","Boston",2003,6.4,19058,278948,298006,0
"Boston","Suffolk County","MA","Boston",2004,5.6,16410,274159,290569,-2.5
"Boston","Suffolk County","MA","Boston",2005,5.2,14951,272483,287434,-3.5
"Boston","Suffolk County","MA","Boston",2006,4.9,15135,295598,310733,4.3
"Boston","Suffolk County","MA","Boston",2007,4.4,13853,302153,316006,6
"Boston","Suffolk County","MA","Boston",2008,5.1,16609,307404,324013,8.7
"Boston","Suffolk County","MA","Boston",2009,7.6,24660,300082,324742,9
"Boston","Suffolk County","MA","Boston",2010,7.9,25106,291571,316677,6.3
"Boston","Suffolk County","MA","Boston",2011,6.9,22101,296374,318475,6.9
"Boston","Suffolk County","MA","Boston",2012,6.4,20626,299620,320246,7.5
"Bourne","Barnstable County","MA","Bourne",2003,5.4,563,9827,10390,0
"Bourne","Barnstable County","MA","Bourne",2004,5.2,547,9967,10514,1.2
"Bourne","Barnstable County","MA","Bourne",2005,5,522,9943,10465,0.7
"Bourne","Barnstable County","MA","Bourne",2006,4.9,519,9971,10490,1
"Bourne","Barnstable County","MA","Bourne",2007,4.9,514,9923,10437,0.5
"Bourne","Barnstable County","MA","Bourne",2008,6,641,10103,10744,3.4
"Bourne","Barnstable County","MA","Bourne",2009,8.6,924,9821,10745,3.4
"Bourne","Barnstable County","MA","Bourne",2010,9.1,1011,10148,11159,7.4
"Bourne","Barnstable County","MA","Bourne",2011,8.2,911,10132,11043,6.3
"Bourne","Barnstable County","MA","Bourne",2012,7.5,837,10302,11139,7.2
"Boxborough","Middlesex County","MA","Boxborough",2003,5,148,2794,2942,0
"Boxborough","Middlesex County","MA","Boxborough",2004,3.8,112,2817,2929,-0.4
"Boxborough","Middlesex County","MA","Boxborough",2005,3.6,107,2857,2964,0.7
"Boxborough","Middlesex County","MA","Boxborough",2006,3.4,99,2831,2930,-0.4
"Boxborough","Middlesex County","MA","Boxborough",2007,3.1,93,2860,2953,0.4
"Boxborough","Middlesex County","MA","Boxborough",2008,3.5,105,2859,2964,0.7
"Boxborough","Middlesex County","MA","Boxborough",2009,6.1,180,2789,2969,0.9
"Boxborough","Middlesex County","MA","Boxborough",2010,6.3,183,2731,2914,-1
"Boxborough","Middlesex County","MA","Boxborough",2011,5.4,158,2772,2930,-0.4
"Boxborough","Middlesex County","MA","Boxborough",2012,5,147,2802,2949,0.2
"Boxford","Essex County","MA","Boxford",2003,4.3,182,4006,4188,0
"Boxford","Essex County","MA","Boxford",2004,3.9,164,3999,4163,-0.6
"Boxford","Essex County","MA","Boxford",2005,3.4,142,4022,4164,-0.6
"Boxford","Essex County","MA","Boxford",2006,3.6,146,3955,4101,-2.1
"Boxford","Essex County","MA","Boxford",2007,3.4,142,3985,4127,-1.5
"Boxford","Essex County","MA","Boxford",2008,3.9,160,3988,4148,-1
"Boxford","Essex County","MA","Boxford",2009,5.9,241,3876,4117,-1.7
"Boxford","Essex County","MA","Boxford",2010,6.2,250,3796,4046,-3.4
"Boxford","Essex County","MA","Boxford",2011,5.4,221,3841,4062,-3
"Boxford","Essex County","MA","Boxford",2012,4.7,191,3883,4074,-2.7
"Boylston","Worcester County","MA","Boylston",2003,5.7,129,2154,2283,0
"Boylston","Worcester County","MA","Boylston",2004,5,113,2159,2272,-0.5
"Boylston","Worcester County","MA","Boylston",2005,4.9,112,2193,2305,1
"Boylston","Worcester County","MA","Boylston",2006,4.2,98,2230,2328,2
"Boylston","Worcester County","MA","Boylston",2007,3.8,90,2257,2347,2.8
"Boylston","Worcester County","MA","Boylston",2008,4.7,108,2214,2322,1.7
"Boylston","Worcester County","MA","Boylston",2009,7.4,173,2160,2333,2.2
"Boylston","Worcester County","MA","Boylston",2010,8.1,189,2146,2335,2.3
"Boylston","Worcester County","MA","Boylston",2011,6.8,158,2166,2324,1.8
"Boylston","Worcester County","MA","Boylston",2012,6.6,152,2165,2317,1.5
"Braintree","Norfolk County","MA","Braintree",2003,5.6,1004,17019,18023,0
"Braintree","Norfolk County","MA","Braintree",2004,5.1,919,17112,18031,0
"Braintree","Norfolk County","MA","Braintree",2005,4.5,815,17190,18005,-0.1
"Braintree","Norfolk County","MA","Braintree",2006,4.6,817,17133,17950,-0.4
"Braintree","Norfolk County","MA","Braintree",2007,4.3,783,17422,18205,1
"Braintree","Norfolk County","MA","Braintree",2008,5.1,958,17881,18839,4.5
"Braintree","Norfolk County","MA","Braintree",2009,7.6,1428,17284,18712,3.8
"Braintree","Norfolk County","MA","Braintree",2010,7.8,1494,17670,19164,6.3
"Braintree","Norfolk County","MA","Braintree",2011,6.5,1251,17868,19119,6.1
"Braintree","Norfolk County","MA","Braintree",2012,6,1160,18063,19223,6.7
"Brewster","Barnstable County","MA","Brewster",2003,4.2,235,5413,5648,0
"Brewster","Barnstable County","MA","Brewster",2004,4.1,235,5460,5695,0.8
"Brewster","Barnstable County","MA","Brewster",2005,4,225,5425,5650,0
"Brewster","Barnstable County","MA","Brewster",2006,4,227,5424,5651,0.1
"Brewster","Barnstable County","MA","Brewster",2007,4,223,5392,5615,-0.6
"Brewster","Barnstable County","MA","Brewster",2008,5,280,5338,5618,-0.5
"Brewster","Barnstable County","MA","Brewster",2009,7.4,419,5210,5629,-0.3
"Brewster","Barnstable County","MA","Brewster",2010,8.1,457,5202,5659,0.2
"Brewster","Barnstable County","MA","Brewster",2011,7.4,412,5193,5605,-0.8
"Brewster","Barnstable County","MA","Brewster",2012,6.4,361,5280,5641,-0.1
"Bridgewater","Plymouth County","MA","Bridgewater",2003,5.1,660,12354,13014,0
"Bridgewater","Plymouth County","MA","Bridgewater",2004,5,657,12380,13037,0.2
"Bridgewater","Plymouth County","MA","Bridgewater",2005,4.7,612,12415,13027,0.1
"Bridgewater","Plymouth County","MA","Bridgewater",2006,4.5,596,12564,13160,1.1
"Bridgewater","Plymouth County","MA","Bridgewater",2007,4.5,591,12647,13238,1.7
"Bridgewater","Plymouth County","MA","Bridgewater",2008,5.2,699,12686,13385,2.9
"Bridgewater","Plymouth County","MA","Bridgewater",2009,7.6,1064,12967,14031,7.8
"Bridgewater","Plymouth County","MA","Bridgewater",2010,8,1097,12619,13716,5.4
"Bridgewater","Plymouth County","MA","Bridgewater",2011,7.3,1006,12728,13734,5.5
"Bridgewater","Plymouth County","MA","Bridgewater",2012,6.7,923,12841,13764,5.8
"Brimfield","Hampden County","MA","Brimfield",2003,5.7,113,1853,1966,0
"Brimfield","Hampden County","MA","Brimfield",2004,5.5,110,1878,1988,1.1
"Brimfield","Hampden County","MA","Brimfield",2005,4.9,99,1905,2004,1.9
"Brimfield","Hampden County","MA","Brimfield",2006,5.3,108,1947,2055,4.5
"Brimfield","Hampden County","MA","Brimfield",2007,5.1,106,1953,2059,4.7
"Brimfield","Hampden County","MA","Brimfield",2008,5.5,114,1942,2056,4.6
"Brimfield","Hampden County","MA","Brimfield",2009,8.3,173,1903,2076,5.6
"Brimfield","Hampden County","MA","Brimfield",2010,8.2,162,1809,1971,0.3
"Brimfield","Hampden County","MA","Brimfield",2011,8.4,164,1791,1955,-0.6
"Brimfield","Hampden County","MA","Brimfield",2012,6.9,132,1792,1924,-2.1
NA,"Bristol County","MA","Bristol County",2003,6.6,18909,267471,286380,-91.6
NA,"Bristol County","MA","Bristol County",2004,6.2,17858,268272,286130,-91.6
NA,"Bristol County","MA","Bristol County",2005,6,17171,270583,287754,-91.6
NA,"Bristol County","MA","Bristol County",2006,6,17347,273260,290607,-91.5
NA,"Bristol County","MA","Bristol County",2007,5.8,16861,273636,290497,-91.5
NA,"Bristol County","MA","Bristol County",2008,7.1,20586,270811,291397,-91.4
NA,"Bristol County","MA","Bristol County",2009,10.7,31383,261345,292728,-91.4
NA,"Bristol County","MA","Bristol County",2010,10.9,31838,260053,291891,-91.4
NA,"Bristol County","MA","Bristol County",2011,10,29053,262273,291326,-91.4
NA,"Bristol County","MA","Bristol County",2012,9.3,27116,263376,290492,-91.5
"Brockton","Plymouth County","MA","Brockton",2003,7.3,3280,41894,45174,0
"Brockton","Plymouth County","MA","Brockton",2004,6.9,3072,41719,44791,-0.8
"Brockton","Plymouth County","MA","Brockton",2005,6.1,2724,41684,44408,-1.7
"Brockton","Plymouth County","MA","Brockton",2006,6.1,2721,42029,44750,-0.9
"Brockton","Plymouth County","MA","Brockton",2007,5.9,2617,42109,44726,-1
"Brockton","Plymouth County","MA","Brockton",2008,6.9,3097,41776,44873,-0.7
"Brockton","Plymouth County","MA","Brockton",2009,10.4,4694,40593,45287,0.3
"Brockton","Plymouth County","MA","Brockton",2010,11.3,5166,40673,45839,1.5
"Brockton","Plymouth County","MA","Brockton",2011,10,4569,41052,45621,1
"Brockton","Plymouth County","MA","Brockton",2012,9,4115,41416,45531,0.8
"Brookfield","Worcester County","MA","Brookfield",2003,6.3,109,1620,1729,0
"Brookfield","Worcester County","MA","Brookfield",2004,5.7,98,1610,1708,-1.2
"Brookfield","Worcester County","MA","Brookfield",2005,5.8,98,1602,1700,-1.7
"Brookfield","Worcester County","MA","Brookfield",2006,5.7,107,1759,1866,7.9
"Brookfield","Worcester County","MA","Brookfield",2007,5.9,110,1765,1875,8.4
"Brookfield","Worcester County","MA","Brookfield",2008,5.8,107,1735,1842,6.5
"Brookfield","Worcester County","MA","Brookfield",2009,9.1,169,1683,1852,7.1
"Brookfield","Worcester County","MA","Brookfield",2010,9.5,177,1679,1856,7.3
"Brookfield","Worcester County","MA","Brookfield",2011,8.4,156,1694,1850,7
"Brookfield","Worcester County","MA","Brookfield",2012,7.8,143,1693,1836,6.2
"Brookline","Norfolk County","MA","Brookline",2003,3.6,1199,32253,33452,0
"Brookline","Norfolk County","MA","Brookline",2004,3.1,1021,32001,33022,-1.3
"Brookline","Norfolk County","MA","Brookline",2005,2.8,924,31989,32913,-1.6
"Brookline","Norfolk County","MA","Brookline",2006,2.7,872,31907,32779,-2
"Brookline","Norfolk County","MA","Brookline",2007,2.5,841,32167,33008,-1.3
"Brookline","Norfolk County","MA","Brookline",2008,3.2,1046,32100,33146,-0.9
"Brookline","Norfolk County","MA","Brookline",2009,5.2,1686,30980,32666,-2.3
"Brookline","Norfolk County","MA","Brookline",2010,4.5,1554,32735,34289,2.5
"Brookline","Norfolk County","MA","Brookline",2011,3.8,1310,33100,34410,2.9
"Brookline","Norfolk County","MA","Brookline",2012,3.4,1189,33462,34651,3.6
"Buckland","Franklin County","MA","Buckland",2003,2.2,25,1136,1161,0
"Buckland","Franklin County","MA","Buckland",2004,2.5,29,1112,1141,-1.7
"Buckland","Franklin County","MA","Buckland",2005,2.4,27,1115,1142,-1.6
"Buckland","Franklin County","MA","Buckland",2006,2.5,29,1125,1154,-0.6
"Buckland","Franklin County","MA","Buckland",2007,3,34,1111,1145,-1.4
"Buckland","Franklin County","MA","Buckland",2008,2.8,32,1094,1126,-3
"Buckland","Franklin County","MA","Buckland",2009,3.9,43,1063,1106,-4.7
"Buckland","Franklin County","MA","Buckland",2010,4.1,44,1034,1078,-7.1
"Buckland","Franklin County","MA","Buckland",2011,3.6,39,1037,1076,-7.3
"Buckland","Franklin County","MA","Buckland",2012,3.7,40,1040,1080,-7
"Burlington","Middlesex County","MA","Burlington",2003,5.2,680,12303,12983,0
"Burlington","Middlesex County","MA","Burlington",2004,4.3,564,12555,13119,1
"Burlington","Middlesex County","MA","Burlington",2005,3.9,512,12729,13241,2
"Burlington","Middlesex County","MA","Burlington",2006,3.6,503,13542,14045,8.2
"Burlington","Middlesex County","MA","Burlington",2007,3.4,477,13733,14210,9.5
"Burlington","Middlesex County","MA","Burlington",2008,4.1,584,13754,14338,10.4
"Burlington","Middlesex County","MA","Burlington",2009,6.6,945,13423,14368,10.7
"Burlington","Middlesex County","MA","Burlington",2010,6.4,880,12963,13843,6.6
"Burlington","Middlesex County","MA","Burlington",2011,5.4,746,13156,13902,7.1
"Burlington","Middlesex County","MA","Burlington",2012,5,707,13300,14007,7.9
"Cambridge","Middlesex County","MA","Cambridge",2003,4.2,2484,56071,58555,0
"Cambridge","Middlesex County","MA","Cambridge",2004,3.6,2107,55675,57782,-1.3
"Cambridge","Middlesex County","MA","Cambridge",2005,3.4,1954,55816,57770,-1.3
"Cambridge","Middlesex County","MA","Cambridge",2006,3.2,1925,57683,59608,1.8
"Cambridge","Middlesex County","MA","Cambridge",2007,3,1803,58948,60751,3.8
"Cambridge","Middlesex County","MA","Cambridge",2008,3.5,2168,59561,61729,5.4
"Cambridge","Middlesex County","MA","Cambridge",2009,5.4,3293,57857,61150,4.4
"Cambridge","Middlesex County","MA","Cambridge",2010,5.3,3199,56777,59976,2.4
"Cambridge","Middlesex County","MA","Cambridge",2011,4.6,2778,57496,60274,2.9
"Cambridge","Middlesex County","MA","Cambridge",2012,4.2,2540,58126,60666,3.6
"Canton","Norfolk County","MA","Canton",2003,5,565,10828,11393,0
"Canton","Norfolk County","MA","Canton",2004,4.4,503,10877,11380,-0.1
"Canton","Norfolk County","MA","Canton",2005,3.9,449,11023,11472,0.7
"Canton","Norfolk County","MA","Canton",2006,4.1,468,10959,11427,0.3
"Canton","Norfolk County","MA","Canton",2007,3.7,429,11151,11580,1.6
"Canton","Norfolk County","MA","Canton",2008,4.6,539,11162,11701,2.7
"Canton","Norfolk County","MA","Canton",2009,7.2,844,10908,11752,3.2
"Canton","Norfolk County","MA","Canton",2010,7,809,10672,11481,0.8
"Canton","Norfolk County","MA","Canton",2011,6.1,706,10792,11498,0.9
"Canton","Norfolk County","MA","Canton",2012,5.8,667,10910,11577,1.6
"Carlisle","Middlesex County","MA","Carlisle",2003,4.6,117,2420,2537,0
"Carlisle","Middlesex County","MA","Carlisle",2004,4,101,2412,2513,-0.9
"Carlisle","Middlesex County","MA","Carlisle",2005,3.6,92,2436,2528,-0.4
"Carlisle","Middlesex County","MA","Carlisle",2006,3.3,81,2394,2475,-2.4
"Carlisle","Middlesex County","MA","Carlisle",2007,3.1,76,2413,2489,-1.9
"Carlisle","Middlesex County","MA","Carlisle",2008,3.6,90,2410,2500,-1.5
"Carlisle","Middlesex County","MA","Carlisle",2009,6.4,160,2348,2508,-1.1
"Carlisle","Middlesex County","MA","Carlisle",2010,6,152,2371,2523,-0.6
"Carlisle","Middlesex County","MA","Carlisle",2011,4.3,109,2406,2515,-0.9
"Carlisle","Middlesex County","MA","Carlisle",2012,4.4,113,2432,2545,0.3
"Carver","Plymouth County","MA","Carver",2003,6.2,381,5769,6150,0
"Carver","Plymouth County","MA","Carver",2004,5.4,332,5791,6123,-0.4
"Carver","Plymouth County","MA","Carver",2005,5.3,327,5888,6215,1.1
"Carver","Plymouth County","MA","Carver",2006,5.1,318,5874,6192,0.7
"Carver","Plymouth County","MA","Carver",2007,5.1,324,5986,6310,2.6
"Carver","Plymouth County","MA","Carver",2008,5.9,377,6019,6396,4
"Carver","Plymouth County","MA","Carver",2009,8.9,571,5851,6422,4.4
"Carver","Plymouth County","MA","Carver",2010,9.2,572,5676,6248,1.6
"Carver","Plymouth County","MA","Carver",2011,7.9,492,5733,6225,1.2
"Carver","Plymouth County","MA","Carver",2012,7,437,5796,6233,1.3
"Charlemont","Franklin County","MA","Charlemont",2003,5,41,776,817,0
"Charlemont","Franklin County","MA","Charlemont",2004,4.7,38,768,806,-1.3
"Charlemont","Franklin County","MA","Charlemont",2005,3.9,31,762,793,-2.9
"Charlemont","Franklin County","MA","Charlemont",2006,3.8,30,760,790,-3.3
"Charlemont","Franklin County","MA","Charlemont",2007,4.7,37,751,788,-3.5
"Charlemont","Franklin County","MA","Charlemont",2008,4.7,37,745,782,-4.3
"Charlemont","Franklin County","MA","Charlemont",2009,7.1,56,728,784,-4
"Charlemont","Franklin County","MA","Charlemont",2010,7.4,54,677,731,-10.5
"Charlemont","Franklin County","MA","Charlemont",2011,6.6,48,678,726,-11.1
"Charlemont","Franklin County","MA","Charlemont",2012,6.5,47,680,727,-11
"Charlton","Worcester County","MA","Charlton",2003,6,405,6318,6723,0
"Charlton","Worcester County","MA","Charlton",2004,5.5,373,6373,6746,0.3
"Charlton","Worcester County","MA","Charlton",2005,5.2,352,6446,6798,1.1
"Charlton","Worcester County","MA","Charlton",2006,5,341,6517,6858,2
"Charlton","Worcester County","MA","Charlton",2007,5,340,6526,6866,2.1
"Charlton","Worcester County","MA","Charlton",2008,5.5,372,6387,6759,0.5
"Charlton","Worcester County","MA","Charlton",2009,8.7,591,6230,6821,1.5
"Charlton","Worcester County","MA","Charlton",2010,8.3,582,6421,7003,4.2
"Charlton","Worcester County","MA","Charlton",2011,7.4,515,6478,6993,4
"Charlton","Worcester County","MA","Charlton",2012,7.3,507,6476,6983,3.9
"Chatham","Barnstable County","MA","Chatham",2003,4.4,147,3225,3372,0
"Chatham","Barnstable County","MA","Chatham",2004,4.4,152,3270,3422,1.5
"Chatham","Barnstable County","MA","Chatham",2005,4.5,155,3276,3431,1.7
"Chatham","Barnstable County","MA","Chatham",2006,4.5,155,3283,3438,2
"Chatham","Barnstable County","MA","Chatham",2007,4.5,153,3275,3428,1.7
"Chatham","Barnstable County","MA","Chatham",2008,5.4,187,3258,3445,2.2
"Chatham","Barnstable County","MA","Chatham",2009,7.6,264,3191,3455,2.5
"Chatham","Barnstable County","MA","Chatham",2010,7.9,251,2936,3187,-5.5
"Chatham","Barnstable County","MA","Chatham",2011,7.1,225,2932,3157,-6.4
"Chatham","Barnstable County","MA","Chatham",2012,6.8,217,2982,3199,-5.1
"Chelmsford","Middlesex County","MA","Chelmsford",2003,5.7,1101,18180,19281,0
"Chelmsford","Middlesex County","MA","Chelmsford",2004,4.6,868,18028,18896,-2
"Chelmsford","Middlesex County","MA","Chelmsford",2005,4,758,18152,18910,-1.9
"Chelmsford","Middlesex County","MA","Chelmsford",2006,3.9,742,18106,18848,-2.2
"Chelmsford","Middlesex County","MA","Chelmsford",2007,3.7,708,18325,19033,-1.3
"Chelmsford","Middlesex County","MA","Chelmsford",2008,4.4,843,18426,19269,-0.1
"Chelmsford","Middlesex County","MA","Chelmsford",2009,7,1345,17734,19079,-1
"Chelmsford","Middlesex County","MA","Chelmsford",2010,7,1325,17705,19030,-1.3
"Chelmsford","Middlesex County","MA","Chelmsford",2011,6,1143,17896,19039,-1.3
"Chelmsford","Middlesex County","MA","Chelmsford",2012,5.6,1076,18094,19170,-0.6
"Chelsea","Suffolk County","MA","Chelsea",2003,8.7,1207,12668,13875,0
"Chelsea","Suffolk County","MA","Chelsea",2004,7.6,1024,12387,13411,-3.3
"Chelsea","Suffolk County","MA","Chelsea",2005,7,927,12267,13194,-4.9
"Chelsea","Suffolk County","MA","Chelsea",2006,6.3,890,13218,14108,1.7
"Chelsea","Suffolk County","MA","Chelsea",2007,5.9,859,13675,14534,4.7
"Chelsea","Suffolk County","MA","Chelsea",2008,6.7,978,13601,14579,5.1
"Chelsea","Suffolk County","MA","Chelsea",2009,9.8,1473,13492,14965,7.9
"Chelsea","Suffolk County","MA","Chelsea",2010,10.7,1536,12852,14388,3.7
"Chelsea","Suffolk County","MA","Chelsea",2011,9.5,1367,13081,14448,4.1
"Chelsea","Suffolk County","MA","Chelsea",2012,8.7,1262,13225,14487,4.4
"Cheshire","Berkshire County","MA","Cheshire",2003,6.2,119,1811,1930,0
"Cheshire","Berkshire County","MA","Cheshire",2004,5.5,106,1812,1918,-0.6
"Cheshire","Berkshire County","MA","Cheshire",2005,5.2,101,1845,1946,0.8
