"Municipal","County","State","C_year","Number of Months Reported","Area Name","Single Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Buildings- Reported Data Only","Single Family Units- Reported Data Only","Single Family Valuation- Reported Data Only","2 Family Buildings- Reported Data Only","2 Family Units- Reported Data Only","2 Family Valuation- Reported Data Only","3+4 Family Buildings- Reported Data Only","3+4 Family Units- Reported Data Only","3+4 Family Valuation- Reported Data Only","5+ Family Buildings- Reported Data Only","5+ Family Units- Reported Data Only","5+ Family Valuation- Reported Data Only","Total_Buildings_Reported_Imputed","Total_Units_Reported_Imputed","Total_Valuation_Reported_Imputed","Average_Valuation_PerUnits_Reported_Imputed","Total_Buildings_Reported","Total_Units_Reported","Total_Valuation_Reported","Average_Valuation_PerUnits_Reported","Region","Inflation_Adjusted_1_Family_Valuation","Inflation_Adjusted_2_Family_Valuation","Inflation_Adjusted_3_4_Family_Valuation","Inflation_Adjusted_5_Family_Valuation","Inflation_Adjusted_Total_Valuation","Inflation_Adjusted_Average_Valuation","Total_Pct_Change","Change_from_previous","Pct_Change_from_previous","Percentage_of_1_Family","Percentage_of_2_Family","Percentage_of_3_and_4_Family","Percentage_of_5_Family"
"Lincoln","Middlesex","MA","2007"," 12","Lincoln town",20,20,16826998,0,0,0,0,0,0,1,30,6277259,20,20,16826998,0,0,0,0,0,0,1,30,6277259,21,50,23104257,462085.14,21,50,23104257,462085.14,"Lincoln",18255096,0,0,6810006,25065102,501302.04,194.12,1.5,150,40,0,0,60
"Lincoln","Middlesex","MA","2008"," 12","Lincoln town",4,4,3416750,0,0,0,0,0,0,0,0,0,4,4,3416750,0,0,0,0,0,0,0,0,0,4,4,3416750,854187.5,4,4,3416750,854187.5,"Lincoln",3569668,0,0,0,3569668,892417,-76.47,-0.92,-92,100,0,0,0
"Lincoln","Middlesex","MA","2009"," 12","Lincoln town",10,10,11122447,0,0,0,0,0,0,0,0,0,10,10,11122447,0,0,0,0,0,0,0,0,0,10,10,11122447,1112244.7,10,10,11122447,1112244.7,"Lincoln",11661728,0,0,0,11661728,1166172.8,-41.18,1.5,150,100,0,0,0
"Lincoln","Middlesex","MA","2010"," 12","Lincoln town",5,5,2786000,0,0,0,0,0,0,0,0,0,5,5,2786000,0,0,0,0,0,0,0,0,0,5,5,2786000,557200,5,5,2786000,557200,"Lincoln",2873941,0,0,0,2873941,574788.2,-70.59,-0.5,-50,100,0,0,0
"Lincoln","Middlesex","MA","2011"," 12","Lincoln town",6,6,4279290,0,0,0,0,0,0,0,0,0,6,6,4279290,0,0,0,0,0,0,0,0,0,6,6,4279290,713215,6,6,4279290,713215,"Lincoln",4279290,0,0,0,4279290,713215,-64.71,0.2,20,100,0,0,0
"Littleton","Middlesex","MA","2000"," 12","Littleton town",73,73,11720576,0,0,0,0,0,0,0,0,0,73,73,11720576,0,0,0,0,0,0,0,0,0,73,73,11720576,160555.835616438,73,73,11720576,160555.835616438,"Littleton",15310190,0,0,0,15310190,209728.630136986,0,NA,NA,100,0,0,0
"Littleton","Middlesex","MA","2001"," 12","Littleton town",53,53,10134402,0,0,0,0,0,0,0,0,0,53,53,10134402,0,0,0,0,0,0,0,0,0,53,53,10134402,191215.132075472,53,53,10134402,191215.132075472,"Littleton",12871949,0,0,0,12871949,242866.962264151,-27.4,-0.273972602739726,-27.4,100,0,0,0
"Littleton","Middlesex","MA","2002"," 12","Littleton town",53,53,9976131,0,0,0,0,0,0,0,0,0,53,53,9976131,0,0,0,0,0,0,0,0,0,53,53,9976131,188228.886792453,53,53,9976131,188228.886792453,"Littleton",12473713,0,0,0,12473713,235353.075471698,-27.4,0,0,100,0,0,0
"Littleton","Middlesex","MA","2003"," 12","Littleton town",32,32,7582630,0,0,0,0,0,0,0,0,0,32,32,7582630,0,0,0,0,0,0,0,0,0,32,32,7582630,236957.1875,32,32,7582630,236957.1875,"Littleton",9269724,0,0,0,9269724,289678.875,-56.16,-0.39622641509434,-39.62,100,0,0,0
"Littleton","Middlesex","MA","2004"," 12","Littleton town",39,39,8600315,0,0,0,0,0,0,0,0,0,39,39,8600315,0,0,0,0,0,0,0,0,0,39,39,8600315,220520.897435897,39,39,8600315,220520.897435897,"Littleton",10241113,0,0,0,10241113,262592.641025641,-46.58,0.21875,21.88,100,0,0,0
"Littleton","Middlesex","MA","2005"," 12","Littleton town",26,26,5207111,0,0,0,1,4,480000,3,15,1800000,26,26,5207111,0,0,0,1,4,480000,3,15,1800000,30,45,7487111,166380.244444444,30,45,7487111,166380.244444444,"Littleton",5997349,0,552845,2073171,8623365,191630.333333333,-38.36,0.153846153846154,15.38,57.78,0,8.89,33.33
"Littleton","Middlesex","MA","2006"," 12","Littleton town",30,30,4959312,0,0,0,0,0,0,0,0,0,30,30,4959312,0,0,0,0,0,0,0,0,0,30,30,4959312,165310.4,30,30,4959312,165310.4,"Littleton",5533446,0,0,0,5533446,184448.2,-58.9,-0.333333333333333,-33.33,100,0,0,0
"Littleton","Middlesex","MA","2007"," 12","Littleton town",21,21,4701000,0,0,0,0,0,0,0,0,0,21,21,4701000,0,0,0,0,0,0,0,0,0,21,21,4701000,223857.142857143,21,21,4701000,223857.142857143,"Littleton",5099971,0,0,0,5099971,242855.761904762,-71.23,-0.3,-30,100,0,0,0
"Littleton","Middlesex","MA","2008"," 12","Littleton town",58,58,7877000,2,4,480000,0,0,0,0,0,0,58,58,7877000,2,4,480000,0,0,0,0,0,0,60,62,8357000,134790.322580645,60,62,8357000,134790.322580645,"Littleton",8229539,501483,0,0,8731022,140822.935483871,-15.07,1.95238095238095,195.24,93.55,6.45,0,0
"Littleton","Middlesex","MA","2009"," 12","Littleton town",11,11,2265000,0,0,0,0,0,0,0,0,0,11,11,2265000,0,0,0,0,0,0,0,0,0,11,11,2265000,205909.090909091,11,11,2265000,205909.090909091,"Littleton",2374820,0,0,0,2374820,215892.727272727,-84.93,-0.82258064516129,-82.26,100,0,0,0
"Littleton","Middlesex","MA","2010","  4","Littleton town",12,12,2142363,0,0,0,0,0,0,0,0,0,5,5,701000,0,0,0,0,0,0,0,0,0,12,12,2142363,178530.25,5,5,701000,140200,"Littleton",2209987,0,0,0,2209987,184165.583333333,-83.56,0.0909090909090909,9.09,100,0,0,0
"Littleton","Middlesex","MA","2011"," 12","Littleton town",12,12,2184233,0,0,0,0,0,0,0,0,0,12,12,2184233,0,0,0,0,0,0,0,0,0,12,12,2184233,182019.416666667,12,12,2184233,182019.416666667,"Littleton",2184233,0,0,0,2184233,182019.416666667,-83.56,0,0,100,0,0,0
"Longmeadow","Hampden","MA","2000"," 12","Longmeadow town",12,12,3911500,0,0,0,0,0,0,0,0,0,12,12,3911500,0,0,0,0,0,0,0,0,0,12,12,3911500,325958.333333333,12,12,3911500,325958.333333333,"Longmeadow",5109459,0,0,0,5109459,425788.25,0,NA,NA,100,0,0,0
"Longmeadow","Hampden","MA","2001"," 12","Longmeadow town",5,5,1708000,0,0,0,0,0,0,0,0,0,5,5,1708000,0,0,0,0,0,0,0,0,0,5,5,1708000,341600,5,5,1708000,341600,"Longmeadow",2169372,0,0,0,2169372,433874.4,-58.33,-0.583333333333333,-58.33,100,0,0,0
"Longmeadow","Hampden","MA","2002"," 12","Longmeadow town",8,8,2745000,0,0,0,0,0,0,0,0,0,8,8,2745000,0,0,0,0,0,0,0,0,0,8,8,2745000,343125,8,8,2745000,343125,"Longmeadow",3432227,0,0,0,3432227,429028.375,-33.33,0.6,60,100,0,0,0
"Longmeadow","Hampden","MA","2003"," 12","Longmeadow town",2,2,701000,0,0,0,0,0,0,0,0,0,2,2,701000,0,0,0,0,0,0,0,0,0,2,2,701000,350500,2,2,701000,350500,"Longmeadow",856969,0,0,0,856969,428484.5,-83.33,-0.75,-75,100,0,0,0
"Longmeadow","Hampden","MA","2004"," 12","Longmeadow town",7,7,2144000,0,0,0,0,0,0,0,0,0,7,7,2144000,0,0,0,0,0,0,0,0,0,7,7,2144000,306285.714285714,7,7,2144000,306285.714285714,"Longmeadow",2553040,0,0,0,2553040,364720,-41.67,2.5,250,100,0,0,0
"Longmeadow","Hampden","MA","2005"," 12","Longmeadow town",6,6,2395000,0,0,0,0,0,0,0,0,0,6,6,2395000,0,0,0,0,0,0,0,0,0,6,6,2395000,399166.666666667,6,6,2395000,399166.666666667,"Longmeadow",2758469,0,0,0,2758469,459744.833333333,-50,-0.142857142857143,-14.29,100,0,0,0
"Longmeadow","Hampden","MA","2006"," 12","Longmeadow town",4,4,1775000,0,0,0,0,0,0,0,0,0,4,4,1775000,0,0,0,0,0,0,0,0,0,4,4,1775000,443750,4,4,1775000,443750,"Longmeadow",1980490,0,0,0,1980490,495122.5,-66.67,-0.333333333333333,-33.33,100,0,0,0
"Longmeadow","Hampden","MA","2007"," 12","Longmeadow town",2,2,625000,0,0,0,0,0,0,0,0,0,2,2,625000,0,0,0,0,0,0,0,0,0,2,2,625000,312500,2,2,625000,312500,"Longmeadow",678043,0,0,0,678043,339021.5,-83.33,-0.5,-50,100,0,0,0
"Longmeadow","Hampden","MA","2008"," 12","Longmeadow town",5,5,2122000,0,0,0,0,0,0,0,0,0,5,5,2122000,0,0,0,0,0,0,0,0,0,5,5,2122000,424400,5,5,2122000,424400,"Longmeadow",2216971,0,0,0,2216971,443394.2,-58.33,1.5,150,100,0,0,0
"Longmeadow","Hampden","MA","2009"," 12","Longmeadow town",1,1,170000,0,0,0,0,0,0,0,0,0,1,1,170000,0,0,0,0,0,0,0,0,0,1,1,170000,170000,1,1,170000,170000,"Longmeadow",178243,0,0,0,178243,178243,-91.67,-0.8,-80,100,0,0,0
"Longmeadow","Hampden","MA","2010"," 12","Longmeadow town",8,8,3962200,0,0,0,0,0,0,0,0,0,8,8,3962200,0,0,0,0,0,0,0,0,0,8,8,3962200,495275,8,8,3962200,495275,"Longmeadow",4087268,0,0,0,4087268,510908.5,-33.33,7,700,100,0,0,0
"Longmeadow","Hampden","MA","2011"," 12","Longmeadow town",1,1,740000,0,0,0,0,0,0,0,0,0,1,1,740000,0,0,0,0,0,0,0,0,0,1,1,740000,740000,1,1,740000,740000,"Longmeadow",740000,0,0,0,740000,740000,-91.67,-0.875,-87.5,100,0,0,0
"Lowell","Middlesex","MA","2000"," 12","Lowell",98,98,7650780,1,2,120000,0,0,0,1,6,3e+05,98,98,7650780,1,2,120000,0,0,0,1,6,3e+05,100,106,8070780,76139.4339622642,100,106,8070780,76139.4339622642,"Lowell",9993954,156752,0,391880,10542586,99458.358490566,0,NA,NA,92.45,1.89,0,5.66
"Lowell","Middlesex","MA","2001"," 12","Lowell",35,35,3074480,10,20,1133000,4,15,905000,1,5,280000,35,35,3074480,10,20,1133000,4,15,905000,1,5,280000,50,75,5392480,71899.7333333333,50,75,5392480,71899.7333333333,"Lowell",3904972,1439051,1149462,355635,6849120,91321.6,-29.25,-0.292452830188679,-29.25,46.67,26.67,20,6.67
"Lowell","Middlesex","MA","2002"," 12","Lowell",35,35,2994520,13,26,1769300,8,27,2030000,0,0,0,35,35,2994520,13,26,1769300,8,27,2030000,0,0,0,56,88,6793820,77202.5,56,88,6793820,77202.5,"Lowell",3744215,2212254,2538222,0,8494691,96530.5795454545,-16.98,0.173333333333333,17.33,39.77,29.55,30.68,0
"Lowell","Middlesex","MA","2003"," 11","Lowell",129,129,17362393,1,2,136100,2,8,540741,1,6,390000,126,126,17105720,0,0,0,1,4,240000,1,6,390000,133,145,18429234,127098.165517241,128,136,17735720,130409.705882353,"Lowell",21225431,166382,661053,476773,22529639,155376.820689655,36.79,0.647727272727273,64.77,88.97,1.38,5.52,4.14
"Lowell","Middlesex","MA","2004"," 12","Lowell",191,191,19291432,0,0,0,0,0,0,1,24,3470000,191,191,19291432,0,0,0,0,0,0,1,24,3470000,192,215,22761432,105867.125581395,192,215,22761432,105867.125581395,"Lowell",22971919,0,0,4132019,27103938,126064.827906977,102.83,0.482758620689655,48.28,88.84,0,0,11.16
"Lowell","Middlesex","MA","2005"," 12","Lowell",191,191,20721300,0,0,0,0,0,0,2,120,13162000,191,191,20721300,0,0,0,0,0,0,2,120,13162000,193,311,33883300,108949.517684887,193,311,33883300,108949.517684887,"Lowell",23865993,0,0,15159483,39025476,125483.845659164,193.4,0.446511627906977,44.65,61.41,0,0,38.59
"Lowell","Middlesex","MA","2006"," 11","Lowell",143,143,14343746,7,14,1452168,0,0,0,1,11,1206517,134,134,13367350,7,14,1452168,0,0,0,0,0,0,151,168,17002431,101204.946428571,141,148,14819518,100131.878378378,"Lowell",16004305,1620284,0,1346194,18970783,112921.327380952,58.49,-0.459807073954984,-45.98,85.12,8.33,0,6.55
"Lowell","Middlesex","MA","2007","  6","Lowell",101,101,8982530,4,8,829812,0,0,0,1,5,548417,45,45,3365400,0,0,0,0,0,0,0,0,0,106,114,10360759,90883.850877193,45,45,3365400,74786.6666666667,"Lowell",9744872,900238,0,594961,11240071,98597.1140350877,7.55,-0.321428571428571,-32.14,88.6,7.02,0,4.39
"Lowell","Middlesex","MA","2008"," 10","Lowell",92,92,7872475,1,2,170000,0,0,0,2,47,6967417,85,85,7249923,1,2,170000,0,0,0,1,42,6419000,95,141,15009892,106453.134751773,87,129,13838923,107278.472868217,"Lowell",8224812,177608,0,7279247,15681667,111217.496453901,33.02,0.236842105263158,23.68,65.25,1.42,0,33.33
"Lowell","Middlesex","MA","2009"," 11","Lowell",27,27,2767608,1,2,161800,0,0,0,0,0,0,24,24,2500800,1,2,161800,0,0,0,0,0,0,28,29,2929408,101014.068965517,25,26,2662600,102407.692307692,"Lowell",2901798,169645,0,0,3071443,105911.827586207,-72.64,-0.794326241134752,-79.43,93.1,6.9,0,0
"Lowell","Middlesex","MA","2010"," 12","Lowell",39,39,3920300,1,2,181900,0,0,0,0,0,0,39,39,3920300,1,2,181900,0,0,0,0,0,0,40,41,4102200,100053.658536585,40,41,4102200,100053.658536585,"Lowell",4044045,187642,0,0,4231687,103211.87804878,-61.32,0.413793103448276,41.38,95.12,4.88,0,0
"Lowell","Middlesex","MA","2011"," 12","Lowell",44,44,4970000,0,0,0,0,0,0,2,46,5111250,44,44,4970000,0,0,0,0,0,0,2,46,5111250,46,90,10081250,112013.888888889,46,90,10081250,112013.888888889,"Lowell",4970000,0,0,5111250,10081250,112013.888888889,-15.09,1.19512195121951,119.51,48.89,0,0,51.11
"Ludlow","Hampden","MA","2000"," 12","Ludlow town",51,51,7683600,1,2,90000,0,0,0,0,0,0,51,51,7683600,1,2,90000,0,0,0,0,0,0,52,53,7773600,146671.698113208,52,53,7773600,146671.698113208,"Ludlow",10036825,117564,0,0,10154389,191592.245283019,0,NA,NA,96.23,3.77,0,0
"Ludlow","Hampden","MA","2001"," 12","Ludlow town",69,69,11439000,1,2,85000,0,0,0,0,0,0,69,69,11439000,1,2,85000,0,0,0,0,0,0,70,71,11524000,162309.85915493,70,71,11524000,162309.85915493,"Ludlow",14528951,107961,0,0,14636912,206153.690140845,33.96,0.339622641509434,33.96,97.18,2.82,0,0
"Ludlow","Hampden","MA","2002"," 12","Ludlow town",59,59,10764000,0,0,0,1,3,140000,0,0,0,59,59,10764000,0,0,0,1,3,140000,0,0,0,60,62,10904000,175870.967741935,60,62,10904000,175870.967741935,"Ludlow",13458829,0,175050,0,13633879,219901.274193548,16.98,-0.126760563380282,-12.68,95.16,0,4.84,0
"Ludlow","Hampden","MA","2003"," 12","Ludlow town",68,68,14982000,0,0,0,0,0,0,0,0,0,68,68,14982000,0,0,0,0,0,0,0,0,0,68,68,14982000,220323.529411765,68,68,14982000,220323.529411765,"Ludlow",18315414,0,0,0,18315414,269344.323529412,28.3,0.0967741935483871,9.68,100,0,0,0
"Ludlow","Hampden","MA","2004"," 12","Ludlow town",46,46,9168509,0,0,0,0,0,0,0,0,0,46,46,9168509,0,0,0,0,0,0,0,0,0,46,46,9168509,199315.413043478,46,46,9168509,199315.413043478,"Ludlow",10917709,0,0,0,10917709,237341.5,-13.21,-0.323529411764706,-32.35,100,0,0,0
"Ludlow","Hampden","MA","2005"," 12","Ludlow town",57,57,15213325,0,0,0,0,0,0,0,0,0,57,57,15213325,0,0,0,0,0,0,0,0,0,57,57,15213325,266900.438596491,57,57,15213325,266900.438596491,"Ludlow",17522120,0,0,0,17522120,307405.614035088,7.55,0.239130434782609,23.91,100,0,0,0
"Ludlow","Hampden","MA","2006"," 12","Ludlow town",53,53,16378100,0,0,0,0,0,0,1,90,9585000,53,53,16378100,0,0,0,0,0,0,1,90,9585000,54,143,25963100,181560.13986014,54,143,25963100,181560.13986014,"Ludlow",18274174,0,0,10694644,28968818,202579.146853147,169.81,1.50877192982456,150.88,37.06,0,0,62.94
"Ludlow","Hampden","MA","2007"," 11","Ludlow town",50,50,15657043,0,0,0,0,0,0,1,11,1171500,46,46,14420960,0,0,0,0,0,0,0,0,0,51,61,16828543,275877.754098361,46,46,14420960,313499.130434783,"Ludlow",16985848,0,0,1270925,18256773,299291.360655738,15.09,-0.573426573426573,-57.34,81.97,0,0,18.03
"Ludlow","Hampden","MA","2008"," 12","Ludlow town",23,23,6552795,1,2,350000,0,0,0,0,0,0,23,23,6552795,1,2,350000,0,0,0,0,0,0,24,25,6902795,276111.8,24,25,6902795,276111.8,"Ludlow",6846069,365664,0,0,7211733,288469.32,-52.83,-0.590163934426229,-59.02,92,8,0,0
"Ludlow","Hampden","MA","2009"," 12","Ludlow town",30,30,6649972,1,2,185000,0,0,0,0,0,0,30,30,6649972,1,2,185000,0,0,0,0,0,0,31,32,6834972,213592.875,31,32,6834972,213592.875,"Ludlow",6972401,193970,0,0,7166371,223949.09375,-39.62,0.28,28,93.75,6.25,0,0
"Ludlow","Hampden","MA","2010"," 11","Ludlow town",18,18,4060767,0,0,0,0,0,0,0,0,0,15,15,3395770,0,0,0,0,0,0,0,0,0,18,18,4060767,225598.166666667,15,15,3395770,226384.666666667,"Ludlow",4188946,0,0,0,4188946,232719.222222222,-66.04,-0.4375,-43.75,100,0,0,0
"Ludlow","Hampden","MA","2011"," 12","Ludlow town",12,12,3183286,1,2,2e+05,0,0,0,0,0,0,12,12,3183286,1,2,2e+05,0,0,0,0,0,0,13,14,3383286,241663.285714286,13,14,3383286,241663.285714286,"Ludlow",3183286,2e+05,0,0,3383286,241663.285714286,-73.58,-0.222222222222222,-22.22,85.71,14.29,0,0
"Lunenburg","Worcester","MA","2000"," 12","Lunenburg town",63,63,3500000,0,0,0,0,0,0,0,0,0,63,63,3500000,0,0,0,0,0,0,0,0,0,63,63,3500000,55555.5555555556,63,63,3500000,55555.5555555556,"Lunenburg",4571931,0,0,0,4571931,72570.3333333333,0,NA,NA,100,0,0,0
"Lunenburg","Worcester","MA","2001"," 12","Lunenburg town",47,47,2900000,0,0,0,0,0,0,0,0,0,47,47,2900000,0,0,0,0,0,0,0,0,0,47,47,2900000,61702.1276595745,47,47,2900000,61702.1276595745,"Lunenburg",3683360,0,0,0,3683360,78369.3617021277,-25.4,-0.253968253968254,-25.4,100,0,0,0
"Lunenburg","Worcester","MA","2002"," 12","Lunenburg town",53,53,3650000,0,0,0,0,0,0,0,0,0,53,53,3650000,0,0,0,0,0,0,0,0,0,53,53,3650000,68867.9245283019,53,53,3650000,68867.9245283019,"Lunenburg",4563798,0,0,0,4563798,86109.3962264151,-15.87,0.127659574468085,12.77,100,0,0,0
"Lunenburg","Worcester","MA","2003"," 12","Lunenburg town",55,55,2900000,0,0,0,3,10,1562000,0,0,0,55,55,2900000,0,0,0,3,10,1562000,0,0,0,58,65,4462000,68646.1538461538,58,65,4462000,68646.1538461538,"Lunenburg",3545234,0,1909537,0,5454771,83919.5538461539,3.17,0.226415094339623,22.64,84.62,0,15.38,0
"Lunenburg","Worcester","MA","2004"," 12","Lunenburg town",45,45,4700000,0,0,0,0,0,0,0,0,0,45,45,4700000,0,0,0,0,0,0,0,0,0,45,45,4700000,104444.444444444,45,45,4700000,104444.444444444,"Lunenburg",5596682,0,0,0,5596682,124370.711111111,-28.57,-0.307692307692308,-30.77,100,0,0,0
"Lunenburg","Worcester","MA","2005"," 12","Lunenburg town",27,27,3220000,2,4,3e+05,0,0,0,0,0,0,27,27,3220000,2,4,3e+05,0,0,0,0,0,0,29,31,3520000,113548.387096774,29,31,3520000,113548.387096774,"Lunenburg",3708672,345528,0,0,4054200,130780.64516129,-50.79,-0.311111111111111,-31.11,87.1,12.9,0,0
"Lunenburg","Worcester","MA","2006"," 12","Lunenburg town",29,29,4977000,0,0,0,0,0,0,0,0,0,29,29,4977000,0,0,0,0,0,0,0,0,0,29,29,4977000,171620.689655172,29,29,4977000,171620.689655172,"Lunenburg",5553182,0,0,0,5553182,191489.034482759,-53.97,-0.0645161290322581,-6.45,100,0,0,0
"Lunenburg","Worcester","MA","2007"," 12","Lunenburg town",16,16,2550000,1,2,2e+05,2,6,3e+05,0,0,0,16,16,2550000,1,2,2e+05,2,6,3e+05,0,0,0,19,24,3050000,127083.333333333,19,24,3050000,127083.333333333,"Lunenburg",2766417,216974,325461,0,3308852,137868.833333333,-61.9,-0.172413793103448,-17.24,66.67,8.33,25,0
"Lunenburg","Worcester","MA","2008"," 12","Lunenburg town",2,2,550000,0,0,0,0,0,0,0,0,0,2,2,550000,0,0,0,0,0,0,0,0,0,2,2,550000,275000,2,2,550000,275000,"Lunenburg",574616,0,0,0,574616,287308,-96.83,-0.916666666666667,-91.67,100,0,0,0
"Lunenburg","Worcester","MA","2009"," 12","Lunenburg town",2,2,610000,0,0,0,0,0,0,0,0,0,2,2,610000,0,0,0,0,0,0,0,0,0,2,2,610000,305000,2,2,610000,305000,"Lunenburg",639576,0,0,0,639576,319788,-96.83,0,0,100,0,0,0
"Lunenburg","Worcester","MA","2010"," 12","Lunenburg town",28,28,6144399,3,6,629398,22,88,9654630,7,186,20573683,28,28,6144399,3,6,629398,22,88,9654630,7,186,20573683,60,308,37002110,120136.720779221,60,308,37002110,120136.720779221,"Lunenburg",6338349,649265,9959381,21223097,38170092,123928.87012987,388.89,153,15300,9.09,1.95,28.57,60.39
"Lunenburg","Worcester","MA","2011"," 12","Lunenburg town",7,7,1030000,0,0,0,0,0,0,0,0,0,7,7,1030000,0,0,0,0,0,0,0,0,0,7,7,1030000,147142.857142857,7,7,1030000,147142.857142857,"Lunenburg",1030000,0,0,0,1030000,147142.857142857,-88.89,-0.977272727272727,-97.73,100,0,0,0
"Lynn","Essex","MA","2000","  2","Lynn",63,63,5761352,6,12,736000,0,0,0,0,0,0,43,43,3911732,6,12,736000,0,0,0,0,0,0,69,75,6497352,86631.36,49,55,4647732,84504.2181818182,"Lynn",7525858,961412,0,0,8487270,113163.6,0,NA,NA,84,16,0,0
"Lynn","Essex","MA","2001"," 12","Lynn",50,50,4514074,5,10,743000,0,0,0,1,39,2200000,50,50,4514074,5,10,743000,0,0,0,1,39,2200000,56,99,7457074,75323.9797979798,56,99,7457074,75323.9797979798,"Lynn",5733435,943702,0,2794273,9471410,95670.8080808081,32,0.32,32,50.51,10.1,0,39.39
"Lynn","Essex","MA","2002"," 12","Lynn",73,73,8754630,8,16,1826629,2,6,786000,0,0,0,73,73,8754630,8,16,1826629,2,6,786000,0,0,0,83,95,11367259,119655.357894737,83,95,11367259,119655.357894737,"Lynn",10946402,2283936,982780,0,14213118,149611.768421053,26.67,-0.0404040404040404,-4.04,76.84,16.84,6.32,0
"Lynn","Essex","MA","2003"," 12","Lynn",70,70,10301488,8,16,1409000,2,6,514000,2,24,1140000,70,70,10301488,8,16,1409000,2,6,514000,2,24,1140000,82,116,13364488,115211.103448276,82,116,13364488,115211.103448276,"Lynn",12593513,1722495,628362,1393644,16338014,140844.948275862,54.67,0.221052631578947,22.11,60.34,13.79,5.17,20.69
"Lynn","Essex","MA","2004","  5","Lynn",60,60,8282890,12,24,2308954,4,13,1327000,1,5,237500,20,20,2668700,6,12,1200000,1,4,420000,0,0,0,77,102,12156344,119179.843137255,27,36,4288700,119130.555555556,"Lynn",9863129,2749464,1580170,282811,14475574,141917.392156863,36,-0.120689655172414,-12.07,58.82,23.53,12.75,4.9
"Lynn","Essex","MA","2005","  0","Lynn",59,59,8263350,12,24,2276380,2,6,612462,3,15,712500,0,0,0,0,0,0,0,0,0,0,0,0,76,104,11864692,114083.576923077,0,0,0,NA,"Lynn",9517408,2621847,705410,820630,13665295,131397.067307692,38.67,0.0196078431372549,1.96,56.73,23.08,5.77,14.42
"Lynn","Essex","MA","2006"," 12","Lynn",31,31,4229271,2,4,349000,0,0,0,2,21,2346800,31,31,4229271,2,4,349000,0,0,0,2,21,2346800,35,56,6925071,123661.982142857,35,56,6925071,123661.982142857,"Lynn",4718889,389403,0,2618486,7726778,137978.178571429,-25.33,-0.461538461538462,-46.15,55.36,7.14,0,37.5
"Lynn","Essex","MA","2007"," 12","Lynn",20,20,3264000,3,6,393000,0,0,0,0,0,0,20,20,3264000,3,6,393000,0,0,0,0,0,0,23,26,3657000,140653.846153846,23,26,3657000,140653.846153846,"Lynn",3541014,426354,0,0,3967368,152591.076923077,-65.33,-0.535714285714286,-53.57,76.92,23.08,0,0
"Lynn","Essex","MA","2008"," 12","Lynn",20,20,5156000,1,2,2e+05,0,0,0,0,0,0,20,20,5156000,1,2,2e+05,0,0,0,0,0,0,21,22,5356000,243454.545454545,21,22,5356000,243454.545454545,"Lynn",5386760,208951,0,0,5595711,254350.5,-70.67,-0.153846153846154,-15.38,90.91,9.09,0,0
"Lynn","Essex","MA","2009"," 11","Lynn",7,7,1263700,1,2,131500,0,0,0,0,0,0,6,6,1100500,1,2,131500,0,0,0,0,0,0,8,9,1395200,155022.222222222,7,8,1232000,154000,"Lynn",1324972,137876,0,0,1462848,162538.666666667,-88,-0.590909090909091,-59.09,77.78,22.22,0,0
"Lynn","Essex","MA","2010"," 12","Lynn",18,18,2281268,0,0,0,0,0,0,0,0,0,18,18,2281268,0,0,0,0,0,0,0,0,0,18,18,2281268,126737.111111111,18,18,2281268,126737.111111111,"Lynn",2353277,0,0,0,2353277,130737.611111111,-76,1,100,100,0,0,0
"Lynn","Essex","MA","2011"," 12","Lynn",5,5,829000,0,0,0,0,0,0,0,0,0,5,5,829000,0,0,0,0,0,0,0,0,0,5,5,829000,165800,5,5,829000,165800,"Lynn",829000,0,0,0,829000,165800,-93.33,-0.722222222222222,-72.22,100,0,0,0
"Lynnfield","Essex","MA","2000"," 12","Lynnfield town",12,12,3321180,0,0,0,0,0,0,0,0,0,12,12,3321180,0,0,0,0,0,0,0,0,0,12,12,3321180,276765,12,12,3321180,276765,"Lynnfield",4338344,0,0,0,4338344,361528.666666667,0,NA,NA,100,0,0,0
"Lynnfield","Essex","MA","2001"," 12","Lynnfield town",12,12,3406080,0,0,0,0,0,0,0,0,0,12,12,3406080,0,0,0,0,0,0,0,0,0,12,12,3406080,283840,12,12,3406080,283840,"Lynnfield",4326145,0,0,0,4326145,360512.083333333,0,0,0,100,0,0,0
