"Region","C_year","Number of Months Reported","Single Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Total_Buildings_Reported_Imputed","Total_Units_Reported_Imputed","Total_Valuation_Reported_Imputed","Average_Valuation_PerUnits_Reported_Imputed","Inflation_Adjusted_1_Family_Valuation","Inflation_Adjusted_2_Family_Valuation","Inflation_Adjusted_3_4_Family_Valuation","Inflation_Adjusted_5_Family_Valuation","Inflation_Adjusted_Total_Valuation","Inflation_Adjusted_Average_Valuation","Total_Pct_Change","Change_from_previous","Pct_Change_from_previous","Percentage_of_1_Family","Percentage_of_2_Family","Percentage_of_3_and_4_Family","Percentage_of_5_Family","Permits_Per_1000_Population"
"Weymouth","2010"," 12",45,45,8692260,0,0,0,3,11,1122000,2,25,3148000,50,81,12962260,160027.901234568,8966634,0,1157416,3247368,13371418,165079.234567901,39.66,1.53125,153.12,55.56,0,13.58,30.86,1.51
"Weymouth","2011"," 12",46,46,9914432,0,0,0,1,4,361000,3,226,26469000,50,276,36744432,133132,9914432,0,361000,26469000,36744432,133132,375.86,2.40740740740741,240.74,16.67,0,1.45,81.88,5.14
"Whately","2000"," 12",4,4,638852,0,0,0,0,0,0,0,0,0,4,4,638852,159713,834511,0,0,0,834511,208627.75,0,NA,NA,100,0,0,0,2.56
"Whately","2001"," 12",6,6,809970,0,0,0,0,0,0,0,0,0,6,6,809970,134995,1028763,0,0,0,1028763,171460.5,50,0.5,50,100,0,0,0,3.84
"Whately","2002"," 12",2,2,209750,0,0,0,0,0,0,0,0,0,2,2,209750,104875,262262,0,0,0,262262,131131,-50,-0.666666666666667,-66.67,100,0,0,0,1.28
"Whately","2003"," 12",9,9,1925780,0,0,0,0,0,0,0,0,0,9,9,1925780,213975.555555556,2354256,0,0,0,2354256,261584,125,3.5,350,100,0,0,0,5.76
"Whately","2004"," 12",4,4,1134020,0,0,0,0,0,0,0,0,0,4,4,1134020,283505,1350372,0,0,0,1350372,337593,0,-0.555555555555556,-55.56,100,0,0,0,2.56
"Whately","2005"," 12",2,2,573810,0,0,0,0,0,0,0,0,0,2,2,573810,286905,660892,0,0,0,660892,330446,-50,-0.5,-50,100,0,0,0,1.28
"Whately","2006"," 12",4,4,922560,0,0,0,0,0,0,0,0,0,4,4,922560,230640,1029364,0,0,0,1029364,257341,0,1,100,100,0,0,0,2.56
"Whately","2007"," 12",3,3,855610,0,0,0,0,0,0,0,0,0,3,3,855610,285203.333333333,928225,0,0,0,928225,309408.333333333,-25,-0.25,-25,100,0,0,0,1.92
"Whately","2008"," 12",4,4,1442620,0,0,0,0,0,0,0,0,0,4,4,1442620,360655,1507185,0,0,0,1507185,376796.25,0,0.333333333333333,33.33,100,0,0,0,2.56
"Whately","2009"," 12",1,1,169980,0,0,0,0,0,0,0,0,0,1,1,169980,169980,178222,0,0,0,178222,178222,-75,-0.75,-75,100,0,0,0,0.64
"Whately","2010"," 12",1,1,322140,0,0,0,0,0,0,0,0,0,1,1,322140,322140,332308,0,0,0,332308,332308,-75,0,0,100,0,0,0,0.67
"Whately","2011"," 12",5,5,1757230,0,0,0,0,0,0,0,0,0,5,5,1757230,351446,1757230,0,0,0,1757230,351446,25,4,400,100,0,0,0,3.34
"Whitman","2000"," 12",68,68,6259080,0,0,0,0,0,0,1,24,1200000,69,92,7459080,81076.9565217391,8176023,0,0,1567519,9743542,105908.065217391,0,NA,NA,73.91,0,0,26.09,6.63
"Whitman","2001"," 12",27,27,3100540,0,0,0,0,0,0,0,0,0,27,27,3100540,114834.814814815,3938071,0,0,0,3938071,145854.481481481,-70.65,-0.706521739130435,-70.65,100,0,0,0,1.94
"Whitman","2002"," 12",33,33,4859000,0,0,0,0,0,0,0,0,0,33,33,4859000,147242.424242424,6075479,0,0,0,6075479,184105.424242424,-64.13,0.222222222222222,22.22,100,0,0,0,2.38
"Whitman","2003"," 12",27,27,3159000,0,0,0,0,0,0,0,0,0,27,27,3159000,117000,3861860,0,0,0,3861860,143031.851851852,-70.65,-0.181818181818182,-18.18,100,0,0,0,1.94
"Whitman","2004"," 12",75,75,9246000,0,0,0,0,0,0,0,0,0,75,75,9246000,123280,11009984,0,0,0,11009984,146799.786666667,-18.48,1.77777777777778,177.78,100,0,0,0,5.4
"Whitman","2005"," 12",69,69,8901960,0,0,0,0,0,0,0,0,0,69,69,8901960,129013.913043478,10252934,0,0,0,10252934,148593.246376812,-25,-0.08,-8,100,0,0,0,4.97
"Whitman","2006","  0",61,61,7772374,0,0,0,0,0,0,0,0,0,61,61,7772374,127415.967213115,8672173,0,0,0,8672173,142166.770491803,-33.7,-0.115942028985507,-11.59,100,0,0,0,4.39
"Whitman","2007","  0",48,48,6131948,0,0,0,0,0,0,0,0,0,48,48,6131948,127748.916666667,6652363,0,0,0,6652363,138590.895833333,-47.83,-0.213114754098361,-21.31,100,0,0,0,3.46
"Whitman","2008","  0",31,31,3957555,0,0,0,0,0,0,0,0,0,31,31,3957555,127663.064516129,4134677,0,0,0,4134677,133376.677419355,-66.3,-0.354166666666667,-35.42,100,0,0,0,2.23
"Whitman","2009","  0",23,23,2936679,0,0,0,0,0,0,0,0,0,23,23,2936679,127681.695652174,3079066,0,0,0,3079066,133872.434782609,-75,-0.258064516129032,-25.81,100,0,0,0,1.66
"Whitman","2010","  0",26,26,3319609,0,0,0,0,0,0,0,0,0,26,26,3319609,127677.269230769,3424393,0,0,0,3424393,131707.423076923,-71.74,0.130434782608696,13.04,100,0,0,0,1.79
"Whitman","2011","  0",22,22,2808925,0,0,0,0,0,0,0,0,0,22,22,2808925,127678.409090909,2808925,0,0,0,2808925,127678.409090909,-76.09,-0.153846153846154,-15.38,100,0,0,0,1.52
"Wilbraham","2000"," 12",65,65,12571911,0,0,0,0,0,0,0,0,0,65,65,12571911,193414.015384615,16422260,0,0,0,16422260,252650.153846154,0,NA,NA,100,0,0,0,4.82
"Wilbraham","2001"," 12",15,15,3794289,0,0,0,2,8,925000,0,0,0,17,23,4719289,205186.47826087,4819218,0,1174865,0,5994083,260612.304347826,-64.62,-0.646153846153846,-64.62,65.22,0,34.78,0,1.71
"Wilbraham","2002"," 12",51,51,8869300,0,0,0,0,0,0,0,0,0,51,51,8869300,173907.843137255,11089780,0,0,0,11089780,217446.666666667,-21.54,1.21739130434783,121.74,100,0,0,0,3.79
"Wilbraham","2003"," 12",44,44,9173750,0,0,0,0,0,0,0,0,0,44,44,9173750,208494.318181818,11214860,0,0,0,11214860,254883.181818182,-32.31,-0.137254901960784,-13.73,100,0,0,0,3.27
"Wilbraham","2004"," 12",38,38,8960945,3,6,703600,2,7,791800,0,0,0,43,51,10456345,205026.37254902,10670545,837835,942862,0,12451242,244142,-21.54,0.159090909090909,15.91,74.51,11.76,13.73,0,3.79
"Wilbraham","2005"," 12",51,51,9943150,0,0,0,0,0,0,0,0,0,51,51,9943150,194963.725490196,11452136,0,0,0,11452136,224551.68627451,-21.54,0,0,100,0,0,0,3.79
"Wilbraham","2006"," 12",57,57,14786517,0,0,0,0,0,0,0,0,0,57,57,14786517,259412.578947368,16498335,0,0,0,16498335,289444.473684211,-12.31,0.117647058823529,11.76,100,0,0,0,4.23
"Wilbraham","2007"," 12",20,20,6170439,0,0,0,0,0,0,0,0,0,20,20,6170439,308521.95,6694121,0,0,0,6694121,334706.05,-69.23,-0.649122807017544,-64.91,100,0,0,0,1.48
"Wilbraham","2008"," 12",12,12,3474500,0,0,0,0,0,0,0,0,0,12,12,3474500,289541.666666667,3630003,0,0,0,3630003,302500.25,-81.54,-0.4,-40,100,0,0,0,0.89
"Wilbraham","2009"," 12",8,8,2606623,0,0,0,0,0,0,0,0,0,8,8,2606623,325827.875,2733007,0,0,0,2733007,341625.875,-87.69,-0.333333333333333,-33.33,100,0,0,0,0.59
"Wilbraham","2010"," 12",26,26,4942911,0,0,0,0,0,0,0,0,0,26,26,4942911,190111.961538462,5098935,0,0,0,5098935,196112.884615385,-60,2.25,225,100,0,0,0,1.83
"Wilbraham","2011"," 12",16,16,5321890,0,0,0,0,0,0,0,0,0,16,16,5321890,332618.125,5321890,0,0,0,5321890,332618.125,-75.38,-0.384615384615385,-38.46,100,0,0,0,1.13
"Williamsburg","2000"," 12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0
"Williamsburg","2001"," 12",11,11,1568321,0,0,0,0,0,0,0,0,0,11,11,1568321,142574.636363636,1991962,0,0,0,1991962,181087.454545455,NA,Inf,NA,100,0,0,0,4.53
"Williamsburg","2002"," 12",7,7,750000,0,0,0,0,0,0,0,0,0,7,7,750000,107142.857142857,937767,0,0,0,937767,133966.714285714,NA,-0.363636363636364,-36.36,100,0,0,0,2.88
"Williamsburg","2003"," 12",10,10,1607775,0,0,0,0,0,0,0,0,0,10,10,1607775,160777.5,1965496,0,0,0,1965496,196549.6,NA,0.428571428571429,42.86,100,0,0,0,4.12
"Williamsburg","2004"," 12",9,9,2166000,1,2,3e+05,0,0,0,0,0,0,10,11,2466000,224181.818181818,2579237,357235,0,0,2936472,266952,NA,0.1,10,81.82,18.18,0,0,4.53
"Williamsburg","2005"," 12",10,10,2055600,1,2,3e+05,0,0,0,0,0,0,11,12,2355600,196300,2367561,345528,0,0,2713089,226090.75,NA,0.0909090909090909,9.09,83.33,16.67,0,0,4.94
"Williamsburg","2006"," 12",10,10,2109000,1,2,1e+05,0,0,0,0,0,0,11,12,2209000,184083.333333333,2353157,111577,0,0,2464734,205394.5,NA,0,0,83.33,16.67,0,0,4.94
"Williamsburg","2007"," 12",18,18,3629246,0,0,0,1,3,250000,0,0,0,19,21,3879246,184726,3937258,0,271217,0,4208475,200403.571428571,NA,0.75,75,85.71,0,14.29,0,8.65
"Williamsburg","2008"," 12",3,3,1255000,0,0,0,0,0,0,0,0,0,3,3,1255000,418333.333333333,1311168,0,0,0,1311168,437056,NA,-0.857142857142857,-85.71,100,0,0,0,1.24
"Williamsburg","2009"," 12",5,5,980000,0,0,0,0,0,0,0,0,0,5,5,980000,196000,1027516,0,0,0,1027516,205503.2,NA,0.666666666666667,66.67,100,0,0,0,2.06
"Williamsburg","2010","  5",2,2,392000,0,0,0,0,0,0,0,0,0,2,2,392000,196000,404374,0,0,0,404374,202187,NA,-0.6,-60,100,0,0,0,0.81
"Williamsburg","2011","  0",1,1,196000,0,0,0,0,0,0,0,0,0,1,1,196000,196000,196000,0,0,0,196000,196000,NA,-0.5,-50,100,0,0,0,0.4
"Williamstown","2000"," 12",4,4,848507,0,0,0,0,0,0,0,0,0,4,4,848507,212126.75,1108376,0,0,0,1108376,277094,0,NA,NA,100,0,0,0,0.47
"Williamstown","2001"," 12",13,13,3255317,0,0,0,0,0,0,0,0,0,13,13,3255317,250409,4134657,0,0,0,4134657,318050.538461538,225,2.25,225,100,0,0,0,1.54
"Williamstown","2002","  0",15,15,3756135,0,0,0,0,0,0,0,0,0,15,15,3756135,250409,4696505,0,0,0,4696505,313100.333333333,275,0.153846153846154,15.38,100,0,0,0,1.78
"Williamstown","2003","  0",15,15,7480242,0,0,0,0,0,0,0,0,0,15,15,7480242,498682.8,9144555,0,0,0,9144555,609637,275,0,0,100,0,0,0,1.78
"Williamstown","2004"," 12",16,16,4030100,0,0,0,0,0,0,0,0,0,16,16,4030100,251881.25,4798977,0,0,0,4798977,299936.0625,300,0.0666666666666667,6.67,100,0,0,0,1.9
"Williamstown","2005"," 12",12,12,6331917,0,0,0,0,0,0,0,0,0,12,12,6331917,527659.75,7292858,0,0,0,7292858,607738.166666667,200,-0.25,-25,100,0,0,0,1.42
"Williamstown","2006","  0",11,11,5804257,0,0,0,0,0,0,0,0,0,11,11,5804257,527659.727272727,6476209,0,0,0,6476209,588746.272727273,175,-0.0833333333333333,-8.33,100,0,0,0,1.31
"Williamstown","2007"," 12",8,8,3836170,0,0,0,0,0,0,0,0,0,8,8,3836170,479521.25,4161744,0,0,0,4161744,520218,100,-0.272727272727273,-27.27,100,0,0,0,0.95
"Williamstown","2008","  0",6,6,2877128,0,0,0,0,0,0,0,0,0,6,6,2877128,479521.333333333,3005895,0,0,0,3005895,500982.5,50,-0.25,-25,100,0,0,0,0.71
"Williamstown","2009"," 12",10,10,6511999,0,0,0,0,0,0,0,0,0,10,10,6511999,651199.9,6827739,0,0,0,6827739,682773.9,150,0.666666666666667,66.67,100,0,0,0,1.19
"Williamstown","2010"," 12",8,8,3035000,0,0,0,0,0,0,0,0,0,8,8,3035000,379375,3130801,0,0,0,3130801,391350.125,100,-0.2,-20,100,0,0,0,1.03
"Williamstown","2011","  0",6,6,2276250,0,0,0,0,0,0,0,0,0,6,6,2276250,379375,2276250,0,0,0,2276250,379375,50,-0.25,-25,100,0,0,0,0.77
"Wilmington","2000"," 12",56,56,5254000,0,0,0,0,0,0,0,0,0,56,56,5254000,93821.4285714286,6863121,0,0,0,6863121,122555.732142857,0,NA,NA,100,0,0,0,2.62
"Wilmington","2001"," 12",58,58,6171400,0,0,0,0,0,0,0,0,0,58,58,6171400,106403.448275862,7838445,0,0,0,7838445,135145.603448276,3.57,0.0357142857142857,3.57,100,0,0,0,2.71
"Wilmington","2002"," 12",48,48,6212424,0,0,0,0,0,0,0,0,0,48,48,6212424,129425.5,7767740,0,0,0,7767740,161827.916666667,-14.29,-0.172413793103448,-17.24,100,0,0,0,2.25
"Wilmington","2003"," 12",61,61,8285550,0,0,0,0,0,0,0,0,0,61,61,8285550,135828.68852459,10129040,0,0,0,10129040,166049.836065574,8.93,0.270833333333333,27.08,100,0,0,0,2.86
"Wilmington","2004"," 12",42,42,7375765,0,0,0,0,0,0,0,0,0,42,42,7375765,175613.452380952,8782939,0,0,0,8782939,209117.595238095,-25,-0.311475409836066,-31.15,100,0,0,0,1.97
"Wilmington","2005"," 12",65,65,10433000,0,0,0,0,0,0,0,0,0,65,65,10433000,160507.692307692,12016327,0,0,0,12016327,184866.569230769,16.07,0.547619047619048,54.76,100,0,0,0,3.04
"Wilmington","2006"," 12",60,60,7660138,0,0,0,0,0,0,0,0,0,60,60,7660138,127668.966666667,8546943,0,0,0,8546943,142449.05,7.14,-0.0769230769230769,-7.69,100,0,0,0,2.81
"Wilmington","2007"," 12",32,32,5244000,0,0,0,0,0,0,0,0,0,32,32,5244000,163875,5689055,0,0,0,5689055,177782.96875,-42.86,-0.466666666666667,-46.67,100,0,0,0,1.5
"Wilmington","2008"," 12",22,22,4136500,0,0,0,1,3,225000,0,0,0,23,25,4361500,174460,4321631,0,235070,0,4556701,182268.04,-55.36,-0.21875,-21.88,88,0,12,0,1.17
"Wilmington","2009"," 12",20,20,3112760,0,0,0,0,0,0,0,0,0,20,20,3112760,155638,3263685,0,0,0,3263685,163184.25,-64.29,-0.2,-20,100,0,0,0,0.94
"Wilmington","2010"," 12",39,39,6697120,0,0,0,0,0,0,0,0,0,39,39,6697120,171721.025641026,6908517,0,0,0,6908517,177141.461538462,-30.36,0.95,95,100,0,0,0,1.75
"Wilmington","2011"," 12",35,35,5371516,0,0,0,0,0,0,0,0,0,35,35,5371516,153471.885714286,5371516,0,0,0,5371516,153471.885714286,-37.5,-0.102564102564103,-10.26,100,0,0,0,1.57
"Winchendon","2000"," 12",34,34,4238800,0,0,0,0,0,0,0,0,0,34,34,4238800,124670.588235294,5537000,0,0,0,5537000,162852.941176471,0,NA,NA,100,0,0,0,3.54
"Winchendon","2001"," 12",56,56,6576351,0,0,0,0,0,0,0,0,0,56,56,6576351,117434.839285714,8352783,0,0,0,8352783,149156.839285714,64.71,0.647058823529412,64.71,100,0,0,0,5.83
"Winchendon","2002"," 12",35,35,4225500,1,2,140000,0,0,0,0,0,0,36,37,4365500,117986.486486486,5283378,175050,0,0,5458428,147525.081081081,8.82,-0.339285714285714,-33.93,94.59,5.41,0,0,3.85
"Winchendon","2003"," 12",47,47,5695640,0,0,0,0,0,0,0,0,0,47,47,5695640,121183.829787234,6962889,0,0,0,6962889,148146.574468085,38.24,0.27027027027027,27.03,100,0,0,0,4.89
"Winchendon","2004"," 12",50,50,6292870,2,4,240700,0,0,0,0,0,0,52,54,6533570,120992.037037037,7493446,286622,0,0,7780068,144075.333333333,58.82,0.148936170212766,14.89,92.59,7.41,0,0,5.62
"Winchendon","2005"," 12",49,49,6167013,2,4,240700,0,0,0,0,0,0,51,53,6407713,120900.245283019,7102927,277229,0,0,7380156,139248.226415094,55.88,-0.0185185185185185,-1.85,92.45,7.55,0,0,5.51
"Winchendon","2006","  0",43,43,5411868,2,4,240700,0,0,0,0,0,0,45,47,5652568,120267.404255319,6038394,268566,0,0,6306960,134190.638297872,38.24,-0.113207547169811,-11.32,91.49,8.51,0,0,4.89
"Winchendon","2007","  0",35,35,4405009,2,4,240700,0,0,0,0,0,0,37,39,4645709,119120.743589744,4778860,261128,0,0,5039988,129230.461538462,14.71,-0.170212765957447,-17.02,89.74,10.26,0,0,4.06
"Winchendon","2008","  0",26,26,3272292,1,2,120350,0,0,0,0,0,0,27,28,3392642,121165.785714286,3418745,125736,0,0,3544481,126588.607142857,-17.65,-0.282051282051282,-28.21,92.86,7.14,0,0,2.91
"Winchendon","2009","  0",38,38,4782581,1,2,120350,0,0,0,0,0,0,39,40,4902931,122573.275,5014468,126185,0,0,5140653,128516.325,17.65,0.428571428571429,42.86,95,5,0,0,4.16
"Winchendon","2010","  0",36,36,4530866,0,0,0,0,0,0,0,0,0,36,36,4530866,125857.388888889,4673884,0,0,0,4673884,129830.111111111,5.88,-0.1,-10,100,0,0,0,3.5
"Winchendon","2011","  0",26,26,3272292,0,0,0,0,0,0,0,0,0,26,26,3272292,125857.384615385,3272292,0,0,0,3272292,125857.384615385,-23.53,-0.277777777777778,-27.78,100,0,0,0,2.52
"Winchester","2000","  1",29,29,9529129,1,2,244000,0,0,0,9,45,5244426,39,76,15017555,197599.407894737,12447577,318729,0,6850615,19616921,258117.381578947,0,NA,NA,38.16,2.63,0,59.21,3.65
"Winchester","2001","  0",26,26,8264342,1,2,244000,0,0,0,10,50,5827140,37,78,14335482,183788.230769231,10496741,309910,0,7401192,18207843,233433.884615385,2.63,0.0263157894736842,2.63,33.33,2.56,0,64.1,3.75
"Winchester","2002","  0",28,28,8964450,0,0,0,0,0,0,13,71,8274539,41,99,17238989,174131.202020202,11208752,0,0,10346117,21554869,217725.949494949,30.26,0.269230769230769,26.92,28.28,0,0,71.72,4.76
"Winchester","2003","  3",27,27,9232141,0,0,0,0,0,0,11,64,7458739,38,91,16690880,183416.263736264,11286242,0,0,9118268,20404510,224225.384615385,19.74,-0.0808080808080808,-8.08,29.67,0,0,70.33,4.37
"Winchester","2004","  0",25,25,8439415,0,0,0,0,0,0,13,73,8507625,38,98,16947040,172928.979591837,10049516,0,0,10130739,20180255,205920.969387755,28.95,0.0769230769230769,7.69,25.51,0,0,74.49,4.71
"Winchester","2005"," 12",23,23,7640000,0,0,0,0,0,0,0,0,0,23,23,7640000,332173.913043478,8799457,0,0,0,8799457,382585.086956522,-69.74,-0.76530612244898,-76.53,100,0,0,0,1.11
"Winchester","2006","  0",19,19,6322112,0,0,0,0,0,0,2,13,1515057,21,32,7837169,244911.53125,7054016,0,0,1690453,8744469,273264.65625,-57.89,0.391304347826087,39.13,59.38,0,0,40.62,1.54
"Winchester","2007","  0",16,16,5322750,0,0,0,0,0,0,3,15,1748142,19,31,7070892,228093.290322581,5774489,0,0,1896506,7670995,247451.451612903,-59.21,-0.03125,-3.12,51.61,0,0,48.39,1.49
"Winchester","2008","  0",13,13,4324949,0,0,0,0,0,0,2,11,1281971,15,24,5606920,233621.666666667,4518514,0,0,1339346,5857860,244077.5,-68.42,-0.225806451612903,-22.58,54.17,0,0,45.83,1.15
"Winchester","2009","  0",10,10,3326864,0,0,0,0,0,0,1,5,582714,11,15,3909578,260638.533333333,3488170,0,0,610967,4099137,273275.8,-80.26,-0.375,-37.5,66.67,0,0,33.33,0.72
"Winchester","2010","  0",13,13,4324926,0,0,0,0,0,0,1,5,582714,14,18,4907640,272646.666666667,4461444,0,0,601108,5062552,281252.888888889,-76.32,0.2,20,72.22,0,0,27.78,0.84
"Winchester","2011"," 12",50,50,17279095,0,0,0,0,0,0,0,0,0,50,50,17279095,345581.9,17279095,0,0,0,17279095,345581.9,-34.21,1.77777777777778,177.78,100,0,0,0,2.34
"Windsor","2000"," 12",1,1,69000,0,0,0,0,0,0,0,0,0,1,1,69000,69000,90132,0,0,0,90132,90132,0,NA,NA,100,0,0,0,1.14
"Windsor","2001","  0",1,1,69000,0,0,0,0,0,0,0,0,0,1,1,69000,69000,87639,0,0,0,87639,87639,0,0,0,100,0,0,0,1.14
"Windsor","2002"," 12",2,2,2e+05,0,0,0,0,0,0,0,0,0,2,2,2e+05,1e+05,250071,0,0,0,250071,125035.5,100,1,100,100,0,0,0,2.29
"Windsor","2003","  0",2,2,2e+05,0,0,0,0,0,0,0,0,0,2,2,2e+05,1e+05,244499,0,0,0,244499,122249.5,100,0,0,100,0,0,0,2.29
"Windsor","2004"," 12",7,7,753165,0,0,0,0,0,0,0,0,0,7,7,753165,107595,896856,0,0,0,896856,128122.285714286,600,2.5,250,100,0,0,0,8
"Windsor","2005"," 12",5,5,751161,0,0,0,0,0,0,0,0,0,5,5,751161,150232.2,865158,0,0,0,865158,173031.6,400,-0.285714285714286,-28.57,100,0,0,0,5.71
"Windsor","2006","  0",4,4,600929,0,0,0,0,0,0,0,0,0,4,4,600929,150232.25,670498,0,0,0,670498,167624.5,300,-0.2,-20,100,0,0,0,4.57
"Windsor","2007","  0",3,3,450697,0,0,0,0,0,0,0,0,0,3,3,450697,150232.333333333,488947,0,0,0,488947,162982.333333333,200,-0.25,-25,100,0,0,0,3.43
"Windsor","2008","  0",3,3,450697,0,0,0,0,0,0,0,0,0,3,3,450697,150232.333333333,470868,0,0,0,470868,156956,200,0,0,100,0,0,0,3.43
"Windsor","2009","  0",4,4,600929,0,0,0,0,0,0,0,0,0,4,4,600929,150232.25,630066,0,0,0,630066,157516.5,300,0.333333333333333,33.33,100,0,0,0,4.57
"Windsor","2010","  0",4,4,600929,0,0,0,0,0,0,0,0,0,4,4,600929,150232.25,619897,0,0,0,619897,154974.25,300,0,0,100,0,0,0,4.45
"Windsor","2011","  0",2,2,300464,0,0,0,0,0,0,0,0,0,2,2,300464,150232,300464,0,0,0,300464,150232,100,-0.5,-50,100,0,0,0,2.22
"Winthrop","2000"," 12",0,0,0,1,2,250000,0,0,0,0,0,0,1,2,250000,125000,0,326566,0,0,326566,163283,0,NA,NA,0,100,0,0,0.11
"Winthrop","2001"," 12",5,5,515735,0,0,0,0,0,0,0,0,0,5,5,515735,103147,655048,0,0,0,655048,131009.6,150,1.5,150,100,0,0,0,0.27
"Winthrop","2002"," 12",0,0,0,1,2,160000,0,0,0,0,0,0,1,2,160000,80000,0,200057,0,0,200057,100028.5,0,-0.6,-60,0,100,0,0,0.11
"Winthrop","2003"," 12",0,0,0,1,2,287750,0,0,0,0,0,0,1,2,287750,143875,0,351773,0,0,351773,175886.5,0,0,0,0,100,0,0,0.11
"Winthrop","2004"," 12",2,2,550750,0,0,0,0,0,0,0,0,0,2,2,550750,275375,655824,0,0,0,655824,327912,0,0,0,100,0,0,0,0.11
"Winthrop","2005"," 12",7,7,1942000,0,0,0,1,3,2e+05,0,0,1500000,8,10,3642000,364200,2236721,0,230352,1727642,4194715,419471.5,400,4,400,70,0,30,0,0.55
"Winthrop","2006"," 12",2,2,393000,1,2,270000,0,0,0,1,44,11407396,4,48,12070396,251466.583333333,438497,301258,0,12728017,13467772,280578.583333333,2300,3.8,380,4.17,4.17,0,91.67,2.62
"Winthrop","2007"," 12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,0
"Winthrop","2008","  3",1,1,288000,0,0,0,0,0,0,1,5,1296295,2,6,1584295,264049.166666667,300890,0,0,1354311,1655201,275866.833333333,200,Inf,NA,16.67,0,0,83.33,0.33
"Winthrop","2009","  5",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,0
"Winthrop","2010","  0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0
"Winthrop","2011"," 12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,-100,NA,NA,NA,NA,NA,NA,0
"Woburn","2000"," 12",116,116,26135000,0,0,0,0,0,0,0,0,0,116,116,26135000,225301.724137931,34139261,0,0,0,34139261,294303.974137931,0,NA,NA,100,0,0,0,3.11
"Woburn","2001"," 12",37,37,2787000,1,2,228000,0,0,0,4,205,1.3e+07,42,244,16015000,65635.2459016393,3539836,289588,0,16511615,20341039,83364.9139344262,110.34,1.10344827586207,110.34,15.16,0.82,0,84.02,6.55
"Woburn","2002"," 12",37,37,5081600,1,2,250000,0,0,0,0,0,0,38,39,5331600,136707.692307692,6353808,312589,0,0,6666397,170933.256410256,-66.38,-0.840163934426229,-84.02,94.87,5.13,0,0,1.05
"Woburn","2003"," 12",19,19,3495000,0,0,0,0,0,0,0,0,0,19,19,3495000,183947.368421053,4272619,0,0,0,4272619,224874.684210526,-83.62,-0.512820512820513,-51.28,100,0,0,0,0.51
"Woburn","2004"," 12",24,24,4686200,6,12,1362000,0,0,0,0,0,0,30,36,6048200,168005.555555556,5580250,1621847,0,0,7202097,200058.25,-68.97,0.894736842105263,89.47,66.67,33.33,0,0,0.97
"Woburn","2005"," 12",32,32,7902560,3,6,770000,0,0,0,0,0,0,35,38,8672560,228225.263157895,9101864,886856,0,0,9988720,262861.052631579,-67.24,0.0555555555555556,5.56,84.21,15.79,0,0,1.02
"Woburn","2006"," 12",20,20,5501940,4,8,1174240,0,0,0,0,0,0,24,28,6676180,238435,6138893,1310180,0,0,7449073,266038.321428571,-75.86,-0.263157894736842,-26.32,71.43,28.57,0,0,0.75
"Woburn","2007"," 12",22,22,6198820,1,2,396000,0,0,0,0,0,0,23,24,6594820,274784.166666667,6724910,429608,0,0,7154518,298104.916666667,-79.31,-0.142857142857143,-14.29,91.67,8.33,0,0,0.64
"Woburn","2008"," 12",6,6,1359000,0,0,0,1,4,475000,0,0,0,7,10,1834000,183400,1419823,0,496259,0,1916082,191608.2,-91.38,-0.583333333333333,-58.33,60,0,40,0,0.27
"Woburn","2009"," 12",17,17,4284040,3,6,1082000,0,0,0,0,0,0,20,23,5366040,233306.086956522,4491755,1134462,0,0,5626217,244618.130434783,-80.17,1.3,130,73.91,26.09,0,0,0.62
"Woburn","2010"," 12",23,23,7280745,0,0,0,0,0,0,0,0,0,23,23,7280745,316554.130434783,7510564,0,0,0,7510564,326546.260869565,-80.17,0,0,100,0,0,0,0.6
